est.Com.Size.Gradient,est.E_PC1,est.beta,Com.Size.Gradient,E_PC1,BD
9.026951152,-3.703358303,0.00947507,,,
9.088602364,-3.703358303,0.009441158,,,
9.150253576,-3.703358303,0.009407368,,,
9.211904788,-3.703358303,0.009373699,,,
9.273556,-3.703358303,0.00934015,,,
3.170086,-3.620627162,0.013247246,,,
3.231737212,-3.620627162,0.0132002,,,
3.293388424,-3.620627162,0.013153322,,,
3.355039636,-3.620627162,0.013106611,,,
3.416690848,-3.620627162,0.013060065,,,
3.478342061,-3.620627162,0.013013684,,,
3.539993273,-3.620627162,0.012967469,,,
3.601644485,-3.620627162,0.012921417,,,
3.663295697,-3.620627162,0.012875529,,,
3.724946909,-3.620627162,0.012829804,,,
3.786598121,-3.620627162,0.012784241,,,
3.848249333,-3.620627162,0.01273884,,,
3.909900545,-3.620627162,0.012693601,,,
3.971551758,-3.620627162,0.012648522,,,
4.03320297,-3.620627162,0.012603603,,,
4.094854182,-3.620627162,0.012558843,,,
4.156505394,-3.620627162,0.012514243,,,
4.218156606,-3.620627162,0.012469801,,,
4.279807818,-3.620627162,0.012425517,,,
4.34145903,-3.620627162,0.01238139,,,
4.403110242,-3.620627162,0.012337419,,,
4.464761455,-3.620627162,0.012293605,,,
4.526412667,-3.620627162,0.012249947,,,
4.588063879,-3.620627162,0.012206443,,,
4.649715091,-3.620627162,0.012163094,,,
4.711366303,-3.620627162,0.012119899,,,
4.773017515,-3.620627162,0.012076858,,,
4.834668727,-3.620627162,0.012033969,,,
4.896319939,-3.620627162,0.011991233,,,
4.957971152,-3.620627162,0.011948648,,,
5.019622364,-3.620627162,0.011906214,,,
5.081273576,-3.620627162,0.011863932,,,
5.142924788,-3.620627162,0.011821799,,,
5.204576,-3.620627162,0.011779816,,,
5.266227212,-3.620627162,0.011737982,,,
5.327878424,-3.620627162,0.011696297,,,
5.389529636,-3.620627162,0.01165476,,,
5.451180848,-3.620627162,0.01161337,,,
5.512832061,-3.620627162,0.011572127,,,
5.574483273,-3.620627162,0.011531031,,,
5.636134485,-3.620627162,0.01149008,,,
5.697785697,-3.620627162,0.011449276,,,
5.759436909,-3.620627162,0.011408616,,,
5.821088121,-3.620627162,0.0113681,,,
5.882739333,-3.620627162,0.011327728,,,
5.944390545,-3.620627162,0.0112875,,,
6.006041758,-3.620627162,0.011247414,,,
6.06769297,-3.620627162,0.011207471,,,
6.129344182,-3.620627162,0.01116767,,,
6.190995394,-3.620627162,0.01112801,,,
6.252646606,-3.620627162,0.011088491,,,
6.314297818,-3.620627162,0.011049112,,,
6.37594903,-3.620627162,0.011009873,,,
6.437600242,-3.620627162,0.010970774,,,
6.499251455,-3.620627162,0.010931813,,,
6.560902667,-3.620627162,0.010892991,,,
6.622553879,-3.620627162,0.010854306,,,
6.684205091,-3.620627162,0.010815759,,,
6.745856303,-3.620627162,0.010777349,,,
6.807507515,-3.620627162,0.010739075,,,
6.869158727,-3.620627162,0.010700937,,,
6.930809939,-3.620627162,0.010662935,,,
6.992461152,-3.620627162,0.010625067,,,
7.054112364,-3.620627162,0.010587334,,,
7.115763576,-3.620627162,0.010549735,,,
7.177414788,-3.620627162,0.01051227,,,
7.239066,-3.620627162,0.010474937,,,
7.300717212,-3.620627162,0.010437738,,,
7.362368424,-3.620627162,0.01040067,,,
7.424019636,-3.620627162,0.010363734,,,
7.485670848,-3.620627162,0.010326929,,,
7.547322061,-3.620627162,0.010290255,,,
7.608973273,-3.620627162,0.010253711,,,
7.670624485,-3.620627162,0.010217296,,,
7.732275697,-3.620627162,0.010181012,,,
7.793926909,-3.620627162,0.010144856,,,
7.855578121,-3.620627162,0.010108828,,,
7.917229333,-3.620627162,0.010072928,,,
7.978880545,-3.620627162,0.010037156,,,
8.040531758,-3.620627162,0.010001511,,,
8.10218297,-3.620627162,0.009965992,,,
8.163834182,-3.620627162,0.0099306,,,
8.225485394,-3.620627162,0.009895333,,,
8.287136606,-3.620627162,0.009860192,,,
8.348787818,-3.620627162,0.009825175,,,
8.41043903,-3.620627162,0.009790283,,,
8.472090242,-3.620627162,0.009755514,,,
8.533741455,-3.620627162,0.00972087,,,
8.595392667,-3.620627162,0.009686348,,,
8.657043879,-3.620627162,0.009651948,,,
8.718695091,-3.620627162,0.009617671,,,
8.780346303,-3.620627162,0.009583516,,,
8.841997515,-3.620627162,0.009549482,,,
8.903648727,-3.620627162,0.009515568,,,
8.965299939,-3.620627162,0.009481776,,,
9.026951152,-3.620627162,0.009448103,,,
9.088602364,-3.620627162,0.00941455,,,
9.150253576,-3.620627162,0.009381116,,,
9.211904788,-3.620627162,0.0093478,,,
9.273556,-3.620627162,0.009314603,,,
3.170086,-3.53789602,0.01317467,,,
3.231737212,-3.53789602,0.013128248,,,
3.293388424,-3.53789602,0.013081989,,,
3.355039636,-3.53789602,0.013035893,,,
3.416690848,-3.53789602,0.01298996,,,
3.478342061,-3.53789602,0.012944189,,,
3.539993273,-3.53789602,0.012898579,,,
3.601644485,-3.53789602,0.01285313,,,
3.663295697,-3.53789602,0.012807841,,,
3.724946909,-3.53789602,0.012762711,,,
3.786598121,-3.53789602,0.01271774,,,
3.848249333,-3.53789602,0.012672928,,,
3.909900545,-3.53789602,0.012628274,,,
3.971551758,-3.53789602,0.012583777,,,
4.03320297,-3.53789602,0.012539437,,,
4.094854182,-3.53789602,0.012495253,,,
4.156505394,-3.53789602,0.012451225,,,
4.218156606,-3.53789602,0.012407352,,,
4.279807818,-3.53789602,0.012363634,,,
4.34145903,-3.53789602,0.012320069,,,
4.403110242,-3.53789602,0.012276658,,,
4.464761455,-3.53789602,0.0122334,,,
4.526412667,-3.53789602,0.012190295,,,
4.588063879,-3.53789602,0.012147341,,,
4.649715091,-3.53789602,0.012104539,,,
4.711366303,-3.53789602,0.012061888,,,
4.773017515,-3.53789602,0.012019387,,,
4.834668727,-3.53789602,0.011977035,,,
4.896319939,-3.53789602,0.011934833,,,
4.957971152,-3.53789602,0.011892779,,,
5.019622364,-3.53789602,0.011850874,,,
5.081273576,-3.53789602,0.011809117,,,
5.142924788,-3.53789602,0.011767506,,,
5.204576,-3.53789602,0.011726042,,,
5.266227212,-3.53789602,0.011684724,,,
5.327878424,-3.53789602,0.011643552,,,
5.389529636,-3.53789602,0.011602525,,,
5.451180848,-3.53789602,0.011561643,,,
5.512832061,-3.53789602,0.011520904,,,
5.574483273,-3.53789602,0.011480309,,,
5.636134485,-3.53789602,0.011439857,,,
5.697785697,-3.53789602,0.011399548,,,
5.759436909,-3.53789602,0.011359381,,,
5.821088121,-3.53789602,0.011319355,,,
5.882739333,-3.53789602,0.01127947,,,
5.944390545,-3.53789602,0.011239726,,,
6.006041758,-3.53789602,0.011200122,,,
6.06769297,-3.53789602,0.011160657,,,
6.129344182,-3.53789602,0.011121331,,,
6.190995394,-3.53789602,0.011082144,,,
6.252646606,-3.53789602,0.011043095,,,
6.314297818,-3.53789602,0.011004184,,,
6.37594903,-3.53789602,0.01096541,,,
6.437600242,-3.53789602,0.010926772,,,
6.499251455,-3.53789602,0.010888271,,,
6.560902667,-3.53789602,0.010849905,,,
6.622553879,-3.53789602,0.010811674,,,
6.684205091,-3.53789602,0.010773578,,,
6.745856303,-3.53789602,0.010735617,,,
6.807507515,-3.53789602,0.010697789,,,
6.869158727,-3.53789602,0.010660094,,,
6.930809939,-3.53789602,0.010622532,,,
6.992461152,-3.53789602,0.010585103,,,
7.054112364,-3.53789602,0.010547805,,,
7.115763576,-3.53789602,0.010510639,,,
7.177414788,-3.53789602,0.010473604,,,
7.239066,-3.53789602,0.010436699,,,
7.300717212,-3.53789602,0.010399925,,,
7.362368424,-3.53789602,0.010363279,,,
7.424019636,-3.53789602,0.010326764,,,
7.485670848,-3.53789602,0.010290376,,,
7.547322061,-3.53789602,0.010254117,,,
7.608973273,-3.53789602,0.010217986,,,
7.670624485,-3.53789602,0.010181982,,,
7.732275697,-3.53789602,0.010146105,,,
7.793926909,-3.53789602,0.010110354,,,
7.855578121,-3.53789602,0.010074729,,,
7.917229333,-3.53789602,0.01003923,,,
7.978880545,-3.53789602,0.010003856,,,
8.040531758,-3.53789602,0.009968606,,,
8.10218297,-3.53789602,0.009933481,,,
8.163834182,-3.53789602,0.00989848,,,
8.225485394,-3.53789602,0.009863601,,,
8.287136606,-3.53789602,0.009828846,,,
8.348787818,-3.53789602,0.009794213,,,
8.41043903,-3.53789602,0.009759702,,,
8.472090242,-3.53789602,0.009725313,,,
8.533741455,-3.53789602,0.009691045,,,
8.595392667,-3.53789602,0.009656898,,,
8.657043879,-3.53789602,0.009622871,,,
8.718695091,-3.53789602,0.009588964,,,
8.780346303,-3.53789602,0.009555176,,,
8.841997515,-3.53789602,0.009521508,,,
8.903648727,-3.53789602,0.009487958,,,
8.965299939,-3.53789602,0.009454526,,,
9.026951152,-3.53789602,0.009421212,,,
9.088602364,-3.53789602,0.009388016,,,
9.150253576,-3.53789602,0.009354936,,,
9.211904788,-3.53789602,0.009321973,,,
9.273556,-3.53789602,0.009289127,,,
3.170086,-3.455164879,0.013102492,,,
3.231737212,-3.455164879,0.013056687,,,
3.293388424,-3.455164879,0.013011043,,,
3.355039636,-3.455164879,0.012965558,,,
3.416690848,-3.455164879,0.012920232,,,
3.478342061,-3.455164879,0.012875065,,,
3.539993273,-3.455164879,0.012830055,,,
3.601644485,-3.455164879,0.012785203,,,
3.663295697,-3.455164879,0.012740508,,,
3.724946909,-3.455164879,0.012695969,,,
3.786598121,-3.455164879,0.012651585,,,
3.848249333,-3.455164879,0.012607357,,,
3.909900545,-3.455164879,0.012563284,,,
3.971551758,-3.455164879,0.012519364,,,
4.03320297,-3.455164879,0.012475598,,,
4.094854182,-3.455164879,0.012431985,,,
4.156505394,-3.455164879,0.012388525,,,
4.218156606,-3.455164879,0.012345216,,,
4.279807818,-3.455164879,0.012302059,,,
4.34145903,-3.455164879,0.012259053,,,
4.403110242,-3.455164879,0.012216197,,,
4.464761455,-3.455164879,0.01217349,,,
4.526412667,-3.455164879,0.012130934,,,
4.588063879,-3.455164879,0.012088526,,,
4.649715091,-3.455164879,0.012046266,,,
4.711366303,-3.455164879,0.012004154,,,
4.773017515,-3.455164879,0.011962189,,,
4.834668727,-3.455164879,0.011920371,,,
4.896319939,-3.455164879,0.011878699,,,
4.957971152,-3.455164879,0.011837172,,,
5.019622364,-3.455164879,0.011795791,,,
5.081273576,-3.455164879,0.011754555,,,
5.142924788,-3.455164879,0.011713462,,,
5.204576,-3.455164879,0.011672514,,,
5.266227212,-3.455164879,0.011631708,,,
5.327878424,-3.455164879,0.011591045,,,
5.389529636,-3.455164879,0.011550525,,,
5.451180848,-3.455164879,0.011510146,,,
5.512832061,-3.455164879,0.011469908,,,
5.574483273,-3.455164879,0.011429811,,,
5.636134485,-3.455164879,0.011389853,,,
5.697785697,-3.455164879,0.011350036,,,
5.759436909,-3.455164879,0.011310358,,,
5.821088121,-3.455164879,0.011270818,,,
5.882739333,-3.455164879,0.011231417,,,
5.944390545,-3.455164879,0.011192154,,,
6.006041758,-3.455164879,0.011153028,,,
6.06769297,-3.455164879,0.011114038,,,
6.129344182,-3.455164879,0.011075185,,,
6.190995394,-3.455164879,0.011036468,,,
6.252646606,-3.455164879,0.010997886,,,
6.314297818,-3.455164879,0.010959439,,,
6.37594903,-3.455164879,0.010921126,,,
6.437600242,-3.455164879,0.010882947,,,
6.499251455,-3.455164879,0.010844902,,,
6.560902667,-3.455164879,0.01080699,,,
6.622553879,-3.455164879,0.01076921,,,
6.684205091,-3.455164879,0.010731562,,,
6.745856303,-3.455164879,0.010694046,,,
6.807507515,-3.455164879,0.010656661,,,
6.869158727,-3.455164879,0.010619407,,,
6.930809939,-3.455164879,0.010582283,,,
6.992461152,-3.455164879,0.010545289,,,
7.054112364,-3.455164879,0.010508424,,,
7.115763576,-3.455164879,0.010471688,,,
7.177414788,-3.455164879,0.01043508,,,
7.239066,-3.455164879,0.010398601,,,
7.300717212,-3.455164879,0.010362249,,,
7.362368424,-3.455164879,0.010326024,,,
7.424019636,-3.455164879,0.010289925,,,
7.485670848,-3.455164879,0.010253953,,,
7.547322061,-3.455164879,0.010218107,,,
7.608973273,-3.455164879,0.010182386,,,
7.670624485,-3.455164879,0.010146789,,,
7.732275697,-3.455164879,0.010111318,,,
7.793926909,-3.455164879,0.01007597,,,
7.855578121,-3.455164879,0.010040746,,,
7.917229333,-3.455164879,0.010005644,,,
7.978880545,-3.455164879,0.009970666,,,
8.040531758,-3.455164879,0.00993581,,,
8.10218297,-3.455164879,0.009901076,,,
8.163834182,-3.455164879,0.009866463,,,
8.225485394,-3.455164879,0.009831971,,,
8.287136606,-3.455164879,0.0097976,,,
8.348787818,-3.455164879,0.009763349,,,
8.41043903,-3.455164879,0.009729218,,,
8.472090242,-3.455164879,0.009695206,,,
8.533741455,-3.455164879,0.009661312,,,
8.595392667,-3.455164879,0.009627538,,,
8.657043879,-3.455164879,0.009593881,,,
8.718695091,-3.455164879,0.009560342,,,
8.780346303,-3.455164879,0.009526921,,,
8.841997515,-3.455164879,0.009493616,,,
8.903648727,-3.455164879,0.009460428,,,
8.965299939,-3.455164879,0.009427355,,,
9.026951152,-3.455164879,0.009394399,,,
9.088602364,-3.455164879,0.009361557,,,
9.150253576,-3.455164879,0.00932883,,,
9.211904788,-3.455164879,0.009296218,,,
9.273556,-3.455164879,0.00926372,,,
3.170086,-3.372433737,0.013030709,,,
3.231737212,-3.372433737,0.012985517,,,
3.293388424,-3.372433737,0.012940481,,,
3.355039636,-3.372433737,0.012895602,,,
3.416690848,-3.372433737,0.012850878,,,
3.478342061,-3.372433737,0.012806309,,,
3.539993273,-3.372433737,0.012761896,,,
3.601644485,-3.372433737,0.012717636,,,
3.663295697,-3.372433737,0.012673529,,,
3.724946909,-3.372433737,0.012629576,,,
3.786598121,-3.372433737,0.012585775,,,
3.848249333,-3.372433737,0.012542125,,,
3.909900545,-3.372433737,0.012498628,,,
3.971551758,-3.372433737,0.012455281,,,
4.03320297,-3.372433737,0.012412084,,,
4.094854182,-3.372433737,0.012369037,,,
4.156505394,-3.372433737,0.01232614,,,
4.218156606,-3.372433737,0.012283391,,,
4.279807818,-3.372433737,0.012240791,,,
4.34145903,-3.372433737,0.012198338,,,
4.403110242,-3.372433737,0.012156033,,,
4.464761455,-3.372433737,0.012113874,,,
4.526412667,-3.372433737,0.012071861,,,
4.588063879,-3.372433737,0.012029994,,,
4.649715091,-3.372433737,0.011988273,,,
4.711366303,-3.372433737,0.011946696,,,
4.773017515,-3.372433737,0.011905263,,,
4.834668727,-3.372433737,0.011863974,,,
4.896319939,-3.372433737,0.011822828,,,
4.957971152,-3.372433737,0.011781825,,,
5.019622364,-3.372433737,0.011740964,,,
5.081273576,-3.372433737,0.011700245,,,
5.142924788,-3.372433737,0.011659667,,,
5.204576,-3.372433737,0.01161923,,,
5.266227212,-3.372433737,0.011578933,,,
5.327878424,-3.372433737,0.011538775,,,
5.389529636,-3.372433737,0.011498757,,,
5.451180848,-3.372433737,0.011458878,,,
5.512832061,-3.372433737,0.011419137,,,
5.574483273,-3.372433737,0.011379534,,,
5.636134485,-3.372433737,0.011340068,,,
5.697785697,-3.372433737,0.011300739,,,
5.759436909,-3.372433737,0.011261547,,,
5.821088121,-3.372433737,0.01122249,,,
5.882739333,-3.372433737,0.011183569,,,
5.944390545,-3.372433737,0.011144783,,,
6.006041758,-3.372433737,0.011106132,,,
6.06769297,-3.372433737,0.011067614,,,
6.129344182,-3.372433737,0.01102923,,,
6.190995394,-3.372433737,0.010990979,,,
6.252646606,-3.372433737,0.010952861,,,
6.314297818,-3.372433737,0.010914875,,,
6.37594903,-3.372433737,0.010877021,,,
6.437600242,-3.372433737,0.010839298,,,
6.499251455,-3.372433737,0.010801706,,,
6.560902667,-3.372433737,0.010764244,,,
6.622553879,-3.372433737,0.010726912,,,
6.684205091,-3.372433737,0.01068971,,,
6.745856303,-3.372433737,0.010652636,,,
6.807507515,-3.372433737,0.010615692,,,
6.869158727,-3.372433737,0.010578875,,,
6.930809939,-3.372433737,0.010542186,,,
6.992461152,-3.372433737,0.010505624,,,
7.054112364,-3.372433737,0.010469189,,,
7.115763576,-3.372433737,0.010432881,,,
7.177414788,-3.372433737,0.010396698,,,
7.239066,-3.372433737,0.010360641,,,
7.300717212,-3.372433737,0.010324709,,,
7.362368424,-3.372433737,0.010288902,,,
7.424019636,-3.372433737,0.010253218,,,
7.485670848,-3.372433737,0.010217659,,,
7.547322061,-3.372433737,0.010182223,,,
7.608973273,-3.372433737,0.010146909,,,
7.670624485,-3.372433737,0.010111718,,,
7.732275697,-3.372433737,0.01007665,,,
7.793926909,-3.372433737,0.010041702,,,
7.855578121,-3.372433737,0.010006876,,,
7.917229333,-3.372433737,0.009972171,,,
7.978880545,-3.372433737,0.009937586,,,
8.040531758,-3.372433737,0.009903122,,,
8.10218297,-3.372433737,0.009868776,,,
8.163834182,-3.372433737,0.00983455,,,
8.225485394,-3.372433737,0.009800442,,,
8.287136606,-3.372433737,0.009766453,,,
8.348787818,-3.372433737,0.009732582,,,
8.41043903,-3.372433737,0.009698828,,,
8.472090242,-3.372433737,0.009665191,,,
8.533741455,-3.372433737,0.009631671,,,
8.595392667,-3.372433737,0.009598267,,,
8.657043879,-3.372433737,0.009564979,,,
8.718695091,-3.372433737,0.009531806,,,
8.780346303,-3.372433737,0.009498749,,,
8.841997515,-3.372433737,0.009465806,,,
8.903648727,-3.372433737,0.009432977,,,
8.965299939,-3.372433737,0.009400262,,,
9.026951152,-3.372433737,0.009367661,,,
9.088602364,-3.372433737,0.009335173,,,
9.150253576,-3.372433737,0.009302797,,,
9.211904788,-3.372433737,0.009270534,,,
9.273556,-3.372433737,0.009238382,,,
3.170086,-3.289702596,0.012959319,,,
3.231737212,-3.289702596,0.012914734,,,
3.293388424,-3.289702596,0.012870302,,,
3.355039636,-3.289702596,0.012826023,,,
3.416690848,-3.289702596,0.012781896,,,
3.478342061,-3.289702596,0.012737921,,,
3.539993273,-3.289702596,0.012694098,,,
3.601644485,-3.289702596,0.012650425,,,
3.663295697,-3.289702596,0.012606902,,,
3.724946909,-3.289702596,0.01256353,,,
3.786598121,-3.289702596,0.012520306,,,
3.848249333,-3.289702596,0.012477231,,,
3.909900545,-3.289702596,0.012434304,,,
3.971551758,-3.289702596,0.012391525,,,
4.03320297,-3.289702596,0.012348893,,,
4.094854182,-3.289702596,0.012306408,,,
4.156505394,-3.289702596,0.012264069,,,
4.218156606,-3.289702596,0.012221876,,,
4.279807818,-3.289702596,0.012179828,,,
4.34145903,-3.289702596,0.012137924,,,
4.403110242,-3.289702596,0.012096165,,,
4.464761455,-3.289702596,0.012054549,,,
4.526412667,-3.289702596,0.012013077,,,
4.588063879,-3.289702596,0.011971747,,,
4.649715091,-3.289702596,0.011930559,,,
4.711366303,-3.289702596,0.011889513,,,
4.773017515,-3.289702596,0.011848608,,,
4.834668727,-3.289702596,0.011807844,,,
4.896319939,-3.289702596,0.011767221,,,
4.957971152,-3.289702596,0.011726737,,,
5.019622364,-3.289702596,0.011686392,,,
5.081273576,-3.289702596,0.011646186,,,
5.142924788,-3.289702596,0.011606119,,,
5.204576,-3.289702596,0.011566189,,,
5.266227212,-3.289702596,0.011526396,,,
5.327878424,-3.289702596,0.011486741,,,
5.389529636,-3.289702596,0.011447222,,,
5.451180848,-3.289702596,0.011407839,,,
5.512832061,-3.289702596,0.011368591,,,
5.574483273,-3.289702596,0.011329479,,,
5.636134485,-3.289702596,0.011290501,,,
5.697785697,-3.289702596,0.011251657,,,
5.759436909,-3.289702596,0.011212947,,,
5.821088121,-3.289702596,0.01117437,,,
5.882739333,-3.289702596,0.011135925,,,
5.944390545,-3.289702596,0.011097613,,,
6.006041758,-3.289702596,0.011059433,,,
6.06769297,-3.289702596,0.011021384,,,
6.129344182,-3.289702596,0.010983466,,,
6.190995394,-3.289702596,0.010945678,,,
6.252646606,-3.289702596,0.010908021,,,
6.314297818,-3.289702596,0.010870493,,,
6.37594903,-3.289702596,0.010833094,,,
6.437600242,-3.289702596,0.010795824,,,
6.499251455,-3.289702596,0.010758682,,,
6.560902667,-3.289702596,0.010721667,,,
6.622553879,-3.289702596,0.010684781,,,
6.684205091,-3.289702596,0.010648021,,,
6.745856303,-3.289702596,0.010611387,,,
6.807507515,-3.289702596,0.01057488,,,
6.869158727,-3.289702596,0.010538498,,,
6.930809939,-3.289702596,0.010502241,,,
6.992461152,-3.289702596,0.010466109,,,
7.054112364,-3.289702596,0.010430102,,,
7.115763576,-3.289702596,0.010394218,,,
7.177414788,-3.289702596,0.010358457,,,
7.239066,-3.289702596,0.01032282,,,
7.300717212,-3.289702596,0.010287306,,,
7.362368424,-3.289702596,0.010251913,,,
7.424019636,-3.289702596,0.010216642,,,
7.485670848,-3.289702596,0.010181493,,,
7.547322061,-3.289702596,0.010146464,,,
7.608973273,-3.289702596,0.010111557,,,
7.670624485,-3.289702596,0.010076769,,,
7.732275697,-3.289702596,0.010042101,,,
7.793926909,-3.289702596,0.010007552,,,
7.855578121,-3.289702596,0.009973122,,,
7.917229333,-3.289702596,0.00993881,,,
7.978880545,-3.289702596,0.009904617,,,
8.040531758,-3.289702596,0.009870541,,,
8.10218297,-3.289702596,0.009836582,,,
8.163834182,-3.289702596,0.00980274,,,
8.225485394,-3.289702596,0.009769015,,,
8.287136606,-3.289702596,0.009735405,,,
8.348787818,-3.289702596,0.009701912,,,
8.41043903,-3.289702596,0.009668533,,,
8.472090242,-3.289702596,0.00963527,,,
8.533741455,-3.289702596,0.00960212,,,
8.595392667,-3.289702596,0.009569085,,,
8.657043879,-3.289702596,0.009536164,,,
8.718695091,-3.289702596,0.009503355,,,
8.780346303,-3.289702596,0.00947066,,,
8.841997515,-3.289702596,0.009438077,,,
8.903648727,-3.289702596,0.009405606,,,
8.965299939,-3.289702596,0.009373247,,,
9.026951152,-3.289702596,0.009340999,,,
9.088602364,-3.289702596,0.009308863,,,
9.150253576,-3.289702596,0.009276836,,,
9.211904788,-3.289702596,0.00924492,,,
9.273556,-3.289702596,0.009213114,,,
3.170086,-3.206971455,0.012888321,,,
3.231737212,-3.206971455,0.012844337,,,
3.293388424,-3.206971455,0.012800504,,,
3.355039636,-3.206971455,0.01275682,,,
3.416690848,-3.206971455,0.012713285,,,
3.478342061,-3.206971455,0.012669899,,,
3.539993273,-3.206971455,0.01262666,,,
3.601644485,-3.206971455,0.01258357,,,
3.663295697,-3.206971455,0.012540626,,,
3.724946909,-3.206971455,0.012497829,,,
3.786598121,-3.206971455,0.012455178,,,
3.848249333,-3.206971455,0.012412673,,,
3.909900545,-3.206971455,0.012370312,,,
3.971551758,-3.206971455,0.012328096,,,
4.03320297,-3.206971455,0.012286025,,,
4.094854182,-3.206971455,0.012244096,,,
4.156505394,-3.206971455,0.012202311,,,
4.218156606,-3.206971455,0.012160669,,,
4.279807818,-3.206971455,0.012119168,,,
4.34145903,-3.206971455,0.01207781,,,
4.403110242,-3.206971455,0.012036592,,,
4.464761455,-3.206971455,0.011995515,,,
4.526412667,-3.206971455,0.011954578,,,
4.588063879,-3.206971455,0.011913781,,,
4.649715091,-3.206971455,0.011873123,,,
4.711366303,-3.206971455,0.011832604,,,
4.773017515,-3.206971455,0.011792223,,,
4.834668727,-3.206971455,0.01175198,,,
4.896319939,-3.206971455,0.011711875,,,
4.957971152,-3.206971455,0.011671906,,,
5.019622364,-3.206971455,0.011632074,,,
5.081273576,-3.206971455,0.011592377,,,
5.142924788,-3.206971455,0.011552816,,,
5.204576,-3.206971455,0.01151339,,,
5.266227212,-3.206971455,0.011474099,,,
5.327878424,-3.206971455,0.011434941,,,
5.389529636,-3.206971455,0.011395918,,,
5.451180848,-3.206971455,0.011357027,,,
5.512832061,-3.206971455,0.011318269,,,
5.574483273,-3.206971455,0.011279644,,,
5.636134485,-3.206971455,0.01124115,,,
5.697785697,-3.206971455,0.011202787,,,
5.759436909,-3.206971455,0.011164556,,,
5.821088121,-3.206971455,0.011126455,,,
5.882739333,-3.206971455,0.011088484,,,
5.944390545,-3.206971455,0.011050643,,,
6.006041758,-3.206971455,0.01101293,,,
6.06769297,-3.206971455,0.010975347,,,
6.129344182,-3.206971455,0.010937892,,,
6.190995394,-3.206971455,0.010900564,,,
6.252646606,-3.206971455,0.010863364,,,
6.314297818,-3.206971455,0.010826291,,,
6.37594903,-3.206971455,0.010789344,,,
6.437600242,-3.206971455,0.010752524,,,
6.499251455,-3.206971455,0.010715829,,,
6.560902667,-3.206971455,0.010679259,,,
6.622553879,-3.206971455,0.010642815,,,
6.684205091,-3.206971455,0.010606494,,,
6.745856303,-3.206971455,0.010570298,,,
6.807507515,-3.206971455,0.010534225,,,
6.869158727,-3.206971455,0.010498275,,,
6.930809939,-3.206971455,0.010462448,,,
6.992461152,-3.206971455,0.010426743,,,
7.054112364,-3.206971455,0.01039116,,,
7.115763576,-3.206971455,0.010355698,,,
7.177414788,-3.206971455,0.010320357,,,
7.239066,-3.206971455,0.010285137,,,
7.300717212,-3.206971455,0.010250037,,,
7.362368424,-3.206971455,0.010215057,,,
7.424019636,-3.206971455,0.010180197,,,
7.485670848,-3.206971455,0.010145455,,,
7.547322061,-3.206971455,0.010110832,,,
7.608973273,-3.206971455,0.010076327,,,
7.670624485,-3.206971455,0.01004194,,,
7.732275697,-3.206971455,0.01000767,,,
7.793926909,-3.206971455,0.009973517,,,
7.855578121,-3.206971455,0.009939481,,,
7.917229333,-3.206971455,0.00990556,,,
7.978880545,-3.206971455,0.009871756,,,
8.040531758,-3.206971455,0.009838067,,,
8.10218297,-3.206971455,0.009804493,,,
8.163834182,-3.206971455,0.009771033,,,
8.225485394,-3.206971455,0.009737688,,,
8.287136606,-3.206971455,0.009704456,,,
8.348787818,-3.206971455,0.009671338,,,
8.41043903,-3.206971455,0.009638333,,,
8.472090242,-3.206971455,0.009605441,,,
8.533741455,-3.206971455,0.00957266,,,
8.595392667,-3.206971455,0.009539992,,,
8.657043879,-3.206971455,0.009507435,,,
8.718695091,-3.206971455,0.009474989,,,
8.780346303,-3.206971455,0.009442654,,,
8.841997515,-3.206971455,0.00941043,,,
8.903648727,-3.206971455,0.009378315,,,
8.965299939,-3.206971455,0.00934631,,,
9.026951152,-3.206971455,0.009314414,,,
9.088602364,-3.206971455,0.009282627,,,
9.150253576,-3.206971455,0.009250948,,,
9.211904788,-3.206971455,0.009219378,,,
9.273556,-3.206971455,0.009187915,,,
3.170086,-3.124240313,0.012817711,,,
3.231737212,-3.124240313,0.012774324,,,
3.293388424,-3.124240313,0.012731084,,,
3.355039636,-3.124240313,0.01268799,,,
3.416690848,-3.124240313,0.012645042,,,
3.478342061,-3.124240313,0.012602239,,,
3.539993273,-3.124240313,0.012559581,,,
3.601644485,-3.124240313,0.012517068,,,
3.663295697,-3.124240313,0.012474698,,,
3.724946909,-3.124240313,0.012432472,,,
3.786598121,-3.124240313,0.012390389,,,
3.848249333,-3.124240313,0.012348448,,,
3.909900545,-3.124240313,0.012306649,,,
3.971551758,-3.124240313,0.012264992,,,
4.03320297,-3.124240313,0.012223476,,,
4.094854182,-3.124240313,0.0121821,,,
4.156505394,-3.124240313,0.012140864,,,
4.218156606,-3.124240313,0.012099768,,,
4.279807818,-3.124240313,0.012058811,,,
4.34145903,-3.124240313,0.012017993,,,
4.403110242,-3.124240313,0.011977312,,,
4.464761455,-3.124240313,0.01193677,,,
4.526412667,-3.124240313,0.011896365,,,
4.588063879,-3.124240313,0.011856096,,,
4.649715091,-3.124240313,0.011815964,,,
4.711366303,-3.124240313,0.011775968,,,
4.773017515,-3.124240313,0.011736107,,,
4.834668727,-3.124240313,0.011696381,,,
4.896319939,-3.124240313,0.011656789,,,
4.957971152,-3.124240313,0.011617331,,,
