est.River.dist.lake,est.Head.river.dist,est.n1,River.dist.lake,Euc.dist.lake,Head.river.dist,SD
3.038509267,6.14469304,3.890960414,,,,
3.1287155,6.14469304,3.884609397,,,,
3.218921733,6.14469304,3.878258381,,,,
3.309127967,6.14469304,3.871907364,,,,
3.3993342,6.14469304,3.865556348,,,,
3.489540433,6.14469304,3.859205331,,,,
3.579746667,6.14469304,3.852854315,,,,
3.6699529,6.14469304,3.846503298,,,,
3.760159133,6.14469304,3.840152282,,,,
3.850365367,6.14469304,3.833801265,,,,
3.9405716,6.14469304,3.827450249,,,,
4.030777833,6.14469304,3.821099233,,,,
4.120984067,6.14469304,3.814748216,,,,
4.2111903,6.14469304,3.8083972,,,,
4.301396533,6.14469304,3.802046183,,,,
4.391602767,6.14469304,3.795695167,,,,
4.481809,6.14469304,3.78934415,,,,
4.572015233,6.14469304,3.782993134,,,,
4.662221467,6.14469304,3.776642117,,,,
4.7524277,6.14469304,3.770291101,,,,
4.842633933,6.14469304,3.763940084,,,,
4.932840167,6.14469304,3.757589068,,,,
5.0230464,6.14469304,3.751238051,,,,
5.113252633,6.14469304,3.744887035,,,,
5.203458867,6.14469304,3.738536018,,,,
5.2936651,6.14469304,3.732185002,,,,
5.383871333,6.14469304,3.725833985,,,,
5.474077567,6.14469304,3.719482969,,,,
5.5642838,6.14469304,3.713131953,,,,
5.654490033,6.14469304,3.706780936,,,,
5.744696267,6.14469304,3.70042992,,,,
5.8349025,6.14469304,3.694078903,,,,
5.925108733,6.14469304,3.687727887,,,,
6.015314967,6.14469304,3.68137687,,,,
6.1055212,6.14469304,3.675025854,,,,
6.195727433,6.14469304,3.668674837,,,,
6.285933667,6.14469304,3.662323821,,,,
6.3761399,6.14469304,3.655972804,,,,
6.466346133,6.14469304,3.649621788,,,,
6.556552367,6.14469304,3.643270771,,,,
6.6467586,6.14469304,3.636919755,,,,
6.736964833,6.14469304,3.630568738,,,,
6.827171067,6.14469304,3.624217722,,,,
6.9173773,6.14469304,3.617866705,,,,
7.007583533,6.14469304,3.611515689,,,,
7.097789767,6.14469304,3.605164672,,,,
7.187996,6.14469304,3.598813656,,,,
7.278202233,6.14469304,3.59246264,,,,
7.368408467,6.14469304,3.586111623,,,,
7.4586147,6.14469304,3.579760607,,,,
7.548820933,6.14469304,3.57340959,,,,
7.639027167,6.14469304,3.567058574,,,,
7.7292334,6.14469304,3.560707557,,,,
7.819439633,6.14469304,3.554356541,,,,
7.909645867,6.14469304,3.548005524,,,,
7.9998521,6.14469304,3.541654508,,,,
8.090058333,6.14469304,3.535303491,,,,
8.180264567,6.14469304,3.528952475,,,,
8.2704708,6.14469304,3.522601458,,,,
8.360677033,6.14469304,3.516250442,,,,
8.450883267,6.14469304,3.509899425,,,,
8.5410895,6.14469304,3.503548409,,,,
8.631295733,6.14469304,3.497197392,,,,
8.721501967,6.14469304,3.490846376,,,,
8.8117082,6.14469304,3.48449536,,,,
8.901914433,6.14469304,3.478144343,,,,
8.992120667,6.14469304,3.471793327,,,,
9.0823269,6.14469304,3.46544231,,,,
9.172533133,6.14469304,3.459091294,,,,
9.262739367,6.14469304,3.452740277,,,,
9.3529456,6.14469304,3.446389261,,,,
9.443151833,6.14469304,3.440038244,,,,
9.533358067,6.14469304,3.433687228,,,,
9.6235643,6.14469304,3.427336211,,,,
0.6931472,6.192478455,4.022754444,,,,
0.783353433,6.192478455,4.017604376,,,,
0.873559667,6.192478455,4.012454308,,,,
0.9637659,6.192478455,4.00730424,,,,
1.053972133,6.192478455,4.002154172,,,,
1.144178367,6.192478455,3.997004104,,,,
1.2343846,6.192478455,3.991854035,,,,
1.324590833,6.192478455,3.986703967,,,,
1.414797067,6.192478455,3.981553899,,,,
1.5050033,6.192478455,3.976403831,,,,
1.595209533,6.192478455,3.971253763,,,,
1.685415767,6.192478455,3.966103694,,,,
1.775622,6.192478455,3.960953626,,,,
1.865828233,6.192478455,3.955803558,,,,
1.956034467,6.192478455,3.95065349,,,,
2.0462407,6.192478455,3.945503422,,,,
2.136446933,6.192478455,3.940353354,,,,
2.226653167,6.192478455,3.935203285,,,,
2.3168594,6.192478455,3.930053217,,,,
2.407065633,6.192478455,3.924903149,,,,
2.497271867,6.192478455,3.919753081,,,,
2.5874781,6.192478455,3.914603013,,,,
2.677684333,6.192478455,3.909452944,,,,
2.767890567,6.192478455,3.904302876,,,,
2.8580968,6.192478455,3.899152808,,,,
2.948303033,6.192478455,3.89400274,,,,
3.038509267,6.192478455,3.888852672,,,,
3.1287155,6.192478455,3.883702603,,,,
3.218921733,6.192478455,3.878552535,,,,
3.309127967,6.192478455,3.873402467,,,,
3.3993342,6.192478455,3.868252399,,,,
3.489540433,6.192478455,3.863102331,,,,
3.579746667,6.192478455,3.857952263,,,,
3.6699529,6.192478455,3.852802194,,,,
3.760159133,6.192478455,3.847652126,,,,
3.850365367,6.192478455,3.842502058,,,,
3.9405716,6.192478455,3.83735199,,,,
4.030777833,6.192478455,3.832201922,,,,
4.120984067,6.192478455,3.827051853,,,,
4.2111903,6.192478455,3.821901785,,,,
4.301396533,6.192478455,3.816751717,,,,
4.391602767,6.192478455,3.811601649,,,,
4.481809,6.192478455,3.806451581,,,,
4.572015233,6.192478455,3.801301512,,,,
4.662221467,6.192478455,3.796151444,,,,
4.7524277,6.192478455,3.791001376,,,,
4.842633933,6.192478455,3.785851308,,,,
4.932840167,6.192478455,3.78070124,,,,
5.0230464,6.192478455,3.775551172,,,,
5.113252633,6.192478455,3.770401103,,,,
5.203458867,6.192478455,3.765251035,,,,
5.2936651,6.192478455,3.760100967,,,,
5.383871333,6.192478455,3.754950899,,,,
5.474077567,6.192478455,3.749800831,,,,
5.5642838,6.192478455,3.744650762,,,,
5.654490033,6.192478455,3.739500694,,,,
5.744696267,6.192478455,3.734350626,,,,
5.8349025,6.192478455,3.729200558,,,,
5.925108733,6.192478455,3.72405049,,,,
6.015314967,6.192478455,3.718900421,,,,
6.1055212,6.192478455,3.713750353,,,,
6.195727433,6.192478455,3.708600285,,,,
6.285933667,6.192478455,3.703450217,,,,
6.3761399,6.192478455,3.698300149,,,,
6.466346133,6.192478455,3.693150081,,,,
6.556552367,6.192478455,3.688000012,,,,
6.6467586,6.192478455,3.682849944,,,,
6.736964833,6.192478455,3.677699876,,,,
6.827171067,6.192478455,3.672549808,,,,
6.9173773,6.192478455,3.66739974,,,,
7.007583533,6.192478455,3.662249671,,,,
7.097789767,6.192478455,3.657099603,,,,
7.187996,6.192478455,3.651949535,,,,
7.278202233,6.192478455,3.646799467,,,,
7.368408467,6.192478455,3.641649399,,,,
7.4586147,6.192478455,3.63649933,,,,
7.548820933,6.192478455,3.631349262,,,,
7.639027167,6.192478455,3.626199194,,,,
7.7292334,6.192478455,3.621049126,,,,
7.819439633,6.192478455,3.615899058,,,,
7.909645867,6.192478455,3.61074899,,,,
7.9998521,6.192478455,3.605598921,,,,
8.090058333,6.192478455,3.600448853,,,,
8.180264567,6.192478455,3.595298785,,,,
8.2704708,6.192478455,3.590148717,,,,
8.360677033,6.192478455,3.584998649,,,,
8.450883267,6.192478455,3.57984858,,,,
8.5410895,6.192478455,3.574698512,,,,
8.631295733,6.192478455,3.569548444,,,,
8.721501967,6.192478455,3.564398376,,,,
8.8117082,6.192478455,3.559248308,,,,
8.901914433,6.192478455,3.554098239,,,,
8.992120667,6.192478455,3.548948171,,,,
9.0823269,6.192478455,3.543798103,,,,
9.172533133,6.192478455,3.538648035,,,,
9.262739367,6.192478455,3.533497967,,,,
9.3529456,6.192478455,3.528347899,,,,
9.443151833,6.192478455,3.52319783,,,,
9.533358067,6.192478455,3.518047762,,,,
9.6235643,6.192478455,3.512897694,,,,
0.6931472,6.240263869,3.989422047,,,,
0.783353433,6.240263869,3.985472927,,,,
0.873559667,6.240263869,3.981523807,,,,
0.9637659,6.240263869,3.977574687,,,,
1.053972133,6.240263869,3.973625567,,,,
1.144178367,6.240263869,3.969676448,,,,
1.2343846,6.240263869,3.965727328,,,,
1.324590833,6.240263869,3.961778208,,,,
1.414797067,6.240263869,3.957829088,,,,
1.5050033,6.240263869,3.953879968,,,,
1.595209533,6.240263869,3.949930848,,,,
1.685415767,6.240263869,3.945981728,,,,
1.775622,6.240263869,3.942032608,,,,
1.865828233,6.240263869,3.938083488,,,,
1.956034467,6.240263869,3.934134368,,,,
2.0462407,6.240263869,3.930185249,,,,
2.136446933,6.240263869,3.926236129,,,,
2.226653167,6.240263869,3.922287009,,,,
2.3168594,6.240263869,3.918337889,,,,
2.407065633,6.240263869,3.914388769,,,,
2.497271867,6.240263869,3.910439649,,,,
2.5874781,6.240263869,3.906490529,,,,
2.677684333,6.240263869,3.902541409,,,,
2.767890567,6.240263869,3.898592289,,,,
2.8580968,6.240263869,3.894643169,,,,
2.948303033,6.240263869,3.890694049,,,,
3.038509267,6.240263869,3.88674493,,,,
3.1287155,6.240263869,3.88279581,,,,
3.218921733,6.240263869,3.87884669,,,,
3.309127967,6.240263869,3.87489757,,,,
3.3993342,6.240263869,3.87094845,,,,
3.489540433,6.240263869,3.86699933,,,,
3.579746667,6.240263869,3.86305021,,,,
3.6699529,6.240263869,3.85910109,,,,
3.760159133,6.240263869,3.85515197,,,,
3.850365367,6.240263869,3.85120285,,,,
3.9405716,6.240263869,3.847253731,,,,
4.030777833,6.240263869,3.843304611,,,,
4.120984067,6.240263869,3.839355491,,,,
4.2111903,6.240263869,3.835406371,,,,
4.301396533,6.240263869,3.831457251,,,,
4.391602767,6.240263869,3.827508131,,,,
4.481809,6.240263869,3.823559011,,,,
4.572015233,6.240263869,3.819609891,,,,
4.662221467,6.240263869,3.815660771,,,,
4.7524277,6.240263869,3.811711651,,,,
4.842633933,6.240263869,3.807762532,,,,
4.932840167,6.240263869,3.803813412,,,,
5.0230464,6.240263869,3.799864292,,,,
5.113252633,6.240263869,3.795915172,,,,
5.203458867,6.240263869,3.791966052,,,,
5.2936651,6.240263869,3.788016932,,,,
5.383871333,6.240263869,3.784067812,,,,
5.474077567,6.240263869,3.780118692,,,,
5.5642838,6.240263869,3.776169572,,,,
5.654490033,6.240263869,3.772220452,,,,
5.744696267,6.240263869,3.768271332,,,,
5.8349025,6.240263869,3.764322213,,,,
5.925108733,6.240263869,3.760373093,,,,
6.015314967,6.240263869,3.756423973,,,,
6.1055212,6.240263869,3.752474853,,,,
6.195727433,6.240263869,3.748525733,,,,
6.285933667,6.240263869,3.744576613,,,,
6.3761399,6.240263869,3.740627493,,,,
6.466346133,6.240263869,3.736678373,,,,
6.556552367,6.240263869,3.732729253,,,,
6.6467586,6.240263869,3.728780133,,,,
6.736964833,6.240263869,3.724831014,,,,
6.827171067,6.240263869,3.720881894,,,,
6.9173773,6.240263869,3.716932774,,,,
7.007583533,6.240263869,3.712983654,,,,
7.097789767,6.240263869,3.709034534,,,,
7.187996,6.240263869,3.705085414,,,,
7.278202233,6.240263869,3.701136294,,,,
7.368408467,6.240263869,3.697187174,,,,
7.4586147,6.240263869,3.693238054,,,,
7.548820933,6.240263869,3.689288934,,,,
7.639027167,6.240263869,3.685339815,,,,
7.7292334,6.240263869,3.681390695,,,,
7.819439633,6.240263869,3.677441575,,,,
7.909645867,6.240263869,3.673492455,,,,
7.9998521,6.240263869,3.669543335,,,,
8.090058333,6.240263869,3.665594215,,,,
8.180264567,6.240263869,3.661645095,,,,
8.2704708,6.240263869,3.657695975,,,,
8.360677033,6.240263869,3.653746855,,,,
8.450883267,6.240263869,3.649797735,,,,
8.5410895,6.240263869,3.645848615,,,,
8.631295733,6.240263869,3.641899496,,,,
8.721501967,6.240263869,3.637950376,,,,
8.8117082,6.240263869,3.634001256,,,,
8.901914433,6.240263869,3.630052136,,,,
8.992120667,6.240263869,3.626103016,,,,
9.0823269,6.240263869,3.622153896,,,,
9.172533133,6.240263869,3.618204776,,,,
9.262739367,6.240263869,3.614255656,,,,
9.3529456,6.240263869,3.610306536,,,,
9.443151833,6.240263869,3.606357416,,,,
9.533358067,6.240263869,3.602408297,,,,
9.6235643,6.240263869,3.598459177,,,,
0.6931472,6.288049283,3.95608965,,,,
0.783353433,6.288049283,3.953341478,,,,
0.873559667,6.288049283,3.950593306,,,,
0.9637659,6.288049283,3.947845135,,,,
1.053972133,6.288049283,3.945096963,,,,
1.144178367,6.288049283,3.942348791,,,,
1.2343846,6.288049283,3.93960062,,,,
1.324590833,6.288049283,3.936852448,,,,
1.414797067,6.288049283,3.934104277,,,,
1.5050033,6.288049283,3.931356105,,,,
1.595209533,6.288049283,3.928607933,,,,
1.685415767,6.288049283,3.925859762,,,,
1.775622,6.288049283,3.92311159,,,,
1.865828233,6.288049283,3.920363419,,,,
1.956034467,6.288049283,3.917615247,,,,
2.0462407,6.288049283,3.914867075,,,,
2.136446933,6.288049283,3.912118904,,,,
2.226653167,6.288049283,3.909370732,,,,
2.3168594,6.288049283,3.90662256,,,,
2.407065633,6.288049283,3.903874389,,,,
2.497271867,6.288049283,3.901126217,,,,
2.5874781,6.288049283,3.898378046,,,,
2.677684333,6.288049283,3.895629874,,,,
2.767890567,6.288049283,3.892881702,,,,
2.8580968,6.288049283,3.890133531,,,,
2.948303033,6.288049283,3.887385359,,,,
3.038509267,6.288049283,3.884637188,,,,
3.1287155,6.288049283,3.881889016,,,,
3.218921733,6.288049283,3.879140844,,,,
3.309127967,6.288049283,3.876392673,,,,
3.3993342,6.288049283,3.873644501,,,,
3.489540433,6.288049283,3.870896329,,,,
3.579746667,6.288049283,3.868148158,,,,
3.6699529,6.288049283,3.865399986,,,,
3.760159133,6.288049283,3.862651815,,,,
3.850365367,6.288049283,3.859903643,,,,
3.9405716,6.288049283,3.857155471,,,,
4.030777833,6.288049283,3.8544073,,,,
4.120984067,6.288049283,3.851659128,,,,
4.2111903,6.288049283,3.848910956,,,,
4.301396533,6.288049283,3.846162785,,,,
4.391602767,6.288049283,3.843414613,,,,
4.481809,6.288049283,3.840666442,,,,
4.572015233,6.288049283,3.83791827,,,,
4.662221467,6.288049283,3.835170098,,,,
4.7524277,6.288049283,3.832421927,,,,
4.842633933,6.288049283,3.829673755,,,,
4.932840167,6.288049283,3.826925584,,,,
5.0230464,6.288049283,3.824177412,,,,
5.113252633,6.288049283,3.82142924,,,,
5.203458867,6.288049283,3.818681069,,,,
5.2936651,6.288049283,3.815932897,,,,
5.383871333,6.288049283,3.813184725,,,,
5.474077567,6.288049283,3.810436554,,,,
5.5642838,6.288049283,3.807688382,,,,
5.654490033,6.288049283,3.804940211,,,,
5.744696267,6.288049283,3.802192039,,,,
5.8349025,6.288049283,3.799443867,,,,
5.925108733,6.288049283,3.796695696,,,,
6.015314967,6.288049283,3.793947524,,,,
6.1055212,6.288049283,3.791199352,,,,
6.195727433,6.288049283,3.788451181,,,,
6.285933667,6.288049283,3.785703009,,,,
6.3761399,6.288049283,3.782954838,,,,
6.466346133,6.288049283,3.780206666,,,,
6.556552367,6.288049283,3.777458494,,,,
6.6467586,6.288049283,3.774710323,,,,
6.736964833,6.288049283,3.771962151,,,,
6.827171067,6.288049283,3.76921398,,,,
6.9173773,6.288049283,3.766465808,,,,
7.007583533,6.288049283,3.763717636,,,,
7.097789767,6.288049283,3.760969465,,,,
7.187996,6.288049283,3.758221293,,,,
7.278202233,6.288049283,3.755473121,,,,
7.368408467,6.288049283,3.75272495,,,,
7.4586147,6.288049283,3.749976778,,,,
7.548820933,6.288049283,3.747228607,,,,
7.639027167,6.288049283,3.744480435,,,,
7.7292334,6.288049283,3.741732263,,,,
7.819439633,6.288049283,3.738984092,,,,
7.909645867,6.288049283,3.73623592,,,,
7.9998521,6.288049283,3.733487748,,,,
8.090058333,6.288049283,3.730739577,,,,
8.180264567,6.288049283,3.727991405,,,,
8.2704708,6.288049283,3.725243234,,,,
8.360677033,6.288049283,3.722495062,,,,
8.450883267,6.288049283,3.71974689,,,,
8.5410895,6.288049283,3.716998719,,,,
8.631295733,6.288049283,3.714250547,,,,
8.721501967,6.288049283,3.711502376,,,,
8.8117082,6.288049283,3.708754204,,,,
8.901914433,6.288049283,3.706006032,,,,
8.992120667,6.288049283,3.703257861,,,,
9.0823269,6.288049283,3.700509689,,,,
9.172533133,6.288049283,3.697761517,,,,
9.262739367,6.288049283,3.695013346,,,,
9.3529456,6.288049283,3.692265174,,,,
9.443151833,6.288049283,3.689517003,,,,
9.533358067,6.288049283,3.686768831,,,,
9.6235643,6.288049283,3.684020659,,,,
0.6931472,6.335834697,3.922757252,,,,
0.783353433,6.335834697,3.921210029,,,,
0.873559667,6.335834697,3.919662805,,,,
0.9637659,6.335834697,3.918115582,,,,
1.053972133,6.335834697,3.916568359,,,,
1.144178367,6.335834697,3.915021135,,,,
1.2343846,6.335834697,3.913473912,,,,
1.324590833,6.335834697,3.911926689,,,,
1.414797067,6.335834697,3.910379465,,,,
1.5050033,6.335834697,3.908832242,,,,
1.595209533,6.335834697,3.907285019,,,,
1.685415767,6.335834697,3.905737795,,,,
1.775622,6.335834697,3.904190572,,,,
1.865828233,6.335834697,3.902643349,,,,
1.956034467,6.335834697,3.901096125,,,,
2.0462407,6.335834697,3.899548902,,,,
2.136446933,6.335834697,3.898001679,,,,
2.226653167,6.335834697,3.896454455,,,,
2.3168594,6.335834697,3.894907232,,,,
2.407065633,6.335834697,3.893360009,,,,
2.497271867,6.335834697,3.891812785,,,,
2.5874781,6.335834697,3.890265562,,,,
2.677684333,6.335834697,3.888718339,,,,
2.767890567,6.335834697,3.887171115,,,,
2.8580968,6.335834697,3.885623892,,,,
2.948303033,6.335834697,3.884076669,,,,
3.038509267,6.335834697,3.882529445,,,,
3.1287155,6.335834697,3.880982222,,,,
3.218921733,6.335834697,3.879434999,,,,
3.309127967,6.335834697,3.877887775,,,,
3.3993342,6.335834697,3.876340552,,,,
3.489540433,6.335834697,3.874793329,,,,
3.579746667,6.335834697,3.873246105,,,,
3.6699529,6.335834697,3.871698882,,,,
3.760159133,6.335834697,3.870151659,,,,
3.850365367,6.335834697,3.868604435,,,,
3.9405716,6.335834697,3.867057212,,,,
4.030777833,6.335834697,3.865509989,,,,
4.120984067,6.335834697,3.863962765,,,,
4.2111903,6.335834697,3.862415542,,,,
4.301396533,6.335834697,3.860868319,,,,
4.391602767,6.335834697,3.859321095,,,,
4.481809,6.335834697,3.857773872,,,,
4.572015233,6.335834697,3.856226649,,,,
4.662221467,6.335834697,3.854679425,,,,
4.7524277,6.335834697,3.853132202,,,,
4.842633933,6.335834697,3.851584979,,,,
4.932840167,6.335834697,3.850037755,,,,
5.0230464,6.335834697,3.848490532,,,,
5.113252633,6.335834697,3.846943309,,,,
5.203458867,6.335834697,3.845396085,,,,
5.2936651,6.335834697,3.843848862,,,,
5.383871333,6.335834697,3.842301639,,,,
5.474077567,6.335834697,3.840754415,,,,
5.5642838,6.335834697,3.839207192,,,,
5.654490033,6.335834697,3.837659969,,,,
5.744696267,6.335834697,3.836112745,,,,
5.8349025,6.335834697,3.834565522,,,,
5.925108733,6.335834697,3.833018299,,,,
6.015314967,6.335834697,3.831471075,,,,
6.1055212,6.335834697,3.829923852,,,,
6.195727433,6.335834697,3.828376629,,,,
6.285933667,6.335834697,3.826829405,,,,
6.3761399,6.335834697,3.825282182,,,,
6.466346133,6.335834697,3.823734959,,,,
6.556552367,6.335834697,3.822187735,,,,
6.6467586,6.335834697,3.820640512,,,,
6.736964833,6.335834697,3.819093289,,,,
6.827171067,6.335834697,3.817546065,,,,
6.9173773,6.335834697,3.815998842,,,,
7.007583533,6.335834697,3.814451619,,,,
7.097789767,6.335834697,3.812904395,,,,
7.187996,6.335834697,3.811357172,,,,
7.278202233,6.335834697,3.809809949,,,,
7.368408467,6.335834697,3.808262725,,,,
7.4586147,6.335834697,3.806715502,,,,
7.548820933,6.335834697,3.805168279,,,,
7.639027167,6.335834697,3.803621055,,,,
7.7292334,6.335834697,3.802073832,,,,
7.819439633,6.335834697,3.800526609,,,,
7.909645867,6.335834697,3.798979385,,,,
7.9998521,6.335834697,3.797432162,,,,
8.090058333,6.335834697,3.795884939,,,,
8.180264567,6.335834697,3.794337715,,,,
8.2704708,6.335834697,3.792790492,,,,
8.360677033,6.335834697,3.791243269,,,,
8.450883267,6.335834697,3.789696045,,,,
8.5410895,6.335834697,3.788148822,,,,
8.631295733,6.335834697,3.786601599,,,,
8.721501967,6.335834697,3.785054375,,,,
8.8117082,6.335834697,3.783507152,,,,
8.901914433,6.335834697,3.781959929,,,,
8.992120667,6.335834697,3.780412705,,,,
9.0823269,6.335834697,3.778865482,,,,
9.172533133,6.335834697,3.777318259,,,,
9.262739367,6.335834697,3.775771035,,,,
9.3529456,6.335834697,3.774223812,,,,
9.443151833,6.335834697,3.772676589,,,,
9.533358067,6.335834697,3.771129365,,,,
9.6235643,6.335834697,3.769582142,,,,
0.6931472,6.383620111,3.889424855,,,,
0.783353433,6.383620111,3.88907858,,,,
0.873559667,6.383620111,3.888732305,,,,
0.9637659,6.383620111,3.88838603,,,,
1.053972133,6.383620111,3.888039754,,,,
1.144178367,6.383620111,3.887693479,,,,
1.2343846,6.383620111,3.887347204,,,,
1.324590833,6.383620111,3.887000929,,,,
1.414797067,6.383620111,3.886654654,,,,
1.5050033,6.383620111,3.886308379,,,,
1.595209533,6.383620111,3.885962104,,,,
1.685415767,6.383620111,3.885615829,,,,
1.775622,6.383620111,3.885269554,,,,
1.865828233,6.383620111,3.884923279,,,,
1.956034467,6.383620111,3.884577004,,,,
2.0462407,6.383620111,3.884230729,,,,
2.136446933,6.383620111,3.883884454,,,,
2.226653167,6.383620111,3.883538179,,,,
2.3168594,6.383620111,3.883191904,,,,
2.407065633,6.383620111,3.882845629,,,,
2.497271867,6.383620111,3.882499354,,,,
2.5874781,6.383620111,3.882153079,,,,
2.677684333,6.383620111,3.881806804,,,,
2.767890567,6.383620111,3.881460529,,,,
2.8580968,6.383620111,3.881114253,,,,
2.948303033,6.383620111,3.880767978,,,,
3.038509267,6.383620111,3.880421703,,,,
3.1287155,6.383620111,3.880075428,,,,
3.218921733,6.383620111,3.879729153,,,,
3.309127967,6.383620111,3.879382878,,,,
3.3993342,6.383620111,3.879036603,,,,
3.489540433,6.383620111,3.878690328,,,,
3.579746667,6.383620111,3.878344053,,,,
3.6699529,6.383620111,3.877997778,,,,
3.760159133,6.383620111,3.877651503,,,,
3.850365367,6.383620111,3.877305228,,,,
3.9405716,6.383620111,3.876958953,,,,
4.030777833,6.383620111,3.876612678,,,,
4.120984067,6.383620111,3.876266403,,,,
4.2111903,6.383620111,3.875920128,,,,
4.301396533,6.383620111,3.875573853,,,,
4.391602767,6.383620111,3.875227578,,,,
4.481809,6.383620111,3.874881303,,,,
4.572015233,6.383620111,3.874535028,,,,
4.662221467,6.383620111,3.874188752,,,,
4.7524277,6.383620111,3.873842477,,,,
4.842633933,6.383620111,3.873496202,,,,
4.932840167,6.383620111,3.873149927,,,,
5.0230464,6.383620111,3.872803652,,,,
5.113252633,6.383620111,3.872457377,,,,
5.203458867,6.383620111,3.872111102,,,,
5.2936651,6.383620111,3.871764827,,,,
5.383871333,6.383620111,3.871418552,,,,
5.474077567,6.383620111,3.871072277,,,,
5.5642838,6.383620111,3.870726002,,,,
5.654490033,6.383620111,3.870379727,,,,
5.744696267,6.383620111,3.870033452,,,,
5.8349025,6.383620111,3.869687177,,,,
5.925108733,6.383620111,3.869340902,,,,
6.015314967,6.383620111,3.868994627,,,,
6.1055212,6.383620111,3.868648352,,,,
6.195727433,6.383620111,3.868302077,,,,
6.285933667,6.383620111,3.867955802,,,,
6.3761399,6.383620111,3.867609527,,,,
6.466346133,6.383620111,3.867263251,,,,
6.556552367,6.383620111,3.866916976,,,,
6.6467586,6.383620111,3.866570701,,,,
6.736964833,6.383620111,3.866224426,,,,
6.827171067,6.383620111,3.865878151,,,,
6.9173773,6.383620111,3.865531876,,,,
7.007583533,6.383620111,3.865185601,,,,
7.097789767,6.383620111,3.864839326,,,,
7.187996,6.383620111,3.864493051,,,,
7.278202233,6.383620111,3.864146776,,,,
7.368408467,6.383620111,3.863800501,,,,
7.4586147,6.383620111,3.863454226,,,,
7.548820933,6.383620111,3.863107951,,,,
7.639027167,6.383620111,3.862761676,,,,
7.7292334,6.383620111,3.862415401,,,,
7.819439633,6.383620111,3.862069126,,,,
7.909645867,6.383620111,3.861722851,,,,
7.9998521,6.383620111,3.861376576,,,,
8.090058333,6.383620111,3.861030301,,,,
8.180264567,6.383620111,3.860684026,,,,
8.2704708,6.383620111,3.86033775,,,,
8.360677033,6.383620111,3.859991475,,,,
8.450883267,6.383620111,3.8596452,,,,
8.5410895,6.383620111,3.859298925,,,,
8.631295733,6.383620111,3.85895265,,,,
8.721501967,6.383620111,3.858606375,,,,
8.8117082,6.383620111,3.8582601,,,,
8.901914433,6.383620111,3.857913825,,,,
8.992120667,6.383620111,3.85756755,,,,
9.0823269,6.383620111,3.857221275,,,,
9.172533133,6.383620111,3.856875,,,,
9.262739367,6.383620111,3.856528725,,,,
9.3529456,6.383620111,3.85618245,,,,
9.443151833,6.383620111,3.855836175,,,,
9.533358067,6.383620111,3.8554899,,,,
9.6235643,6.383620111,3.855143625,,,,
0.6931472,6.431405525,3.856092457,,,,
0.783353433,6.431405525,3.85694713,,,,
0.873559667,6.431405525,3.857801804,,,,
0.9637659,6.431405525,3.858656477,,,,
1.053972133,6.431405525,3.85951115,,,,
1.144178367,6.431405525,3.860365823,,,,
1.2343846,6.431405525,3.861220497,,,,
1.324590833,6.431405525,3.86207517,,,,
1.414797067,6.431405525,3.862929843,,,,
1.5050033,6.431405525,3.863784516,,,,
1.595209533,6.431405525,3.86463919,,,,
1.685415767,6.431405525,3.865493863,,,,
1.775622,6.431405525,3.866348536,,,,
1.865828233,6.431405525,3.867203209,,,,
1.956034467,6.431405525,3.868057883,,,,
2.0462407,6.431405525,3.868912556,,,,
2.136446933,6.431405525,3.869767229,,,,
2.226653167,6.431405525,3.870621902,,,,
2.3168594,6.431405525,3.871476575,,,,
2.407065633,6.431405525,3.872331249,,,,
2.497271867,6.431405525,3.873185922,,,,
2.5874781,6.431405525,3.874040595,,,,
2.677684333,6.431405525,3.874895268,,,,
2.767890567,6.431405525,3.875749942,,,,
2.8580968,6.431405525,3.876604615,,,,
2.948303033,6.431405525,3.877459288,,,,
3.038509267,6.431405525,3.878313961,,,,
3.1287155,6.431405525,3.879168635,,,,
3.218921733,6.431405525,3.880023308,,,,
3.309127967,6.431405525,3.880877981,,,,
3.3993342,6.431405525,3.881732654,,,,
3.489540433,6.431405525,3.882587327,,,,
3.579746667,6.431405525,3.883442001,,,,
3.6699529,6.431405525,3.884296674,,,,
3.760159133,6.431405525,3.885151347,,,,
3.850365367,6.431405525,3.88600602,,,,
3.9405716,6.431405525,3.886860694,,,,
4.030777833,6.431405525,3.887715367,,,,
4.120984067,6.431405525,3.88857004,,,,
4.2111903,6.431405525,3.889424713,,,,
4.301396533,6.431405525,3.890279387,,,,
4.391602767,6.431405525,3.89113406,,,,
4.481809,6.431405525,3.891988733,,,,
4.572015233,6.431405525,3.892843406,,,,
4.662221467,6.431405525,3.89369808,,,,
4.7524277,6.431405525,3.894552753,,,,
4.842633933,6.431405525,3.895407426,,,,
4.932840167,6.431405525,3.896262099,,,,
5.0230464,6.431405525,3.897116772,,,,
5.113252633,6.431405525,3.897971446,,,,
5.203458867,6.431405525,3.898826119,,,,
5.2936651,6.431405525,3.899680792,,,,
5.383871333,6.431405525,3.900535465,,,,
5.474077567,6.431405525,3.901390139,,,,
5.5642838,6.431405525,3.902244812,,,,
5.654490033,6.431405525,3.903099485,,,,
5.744696267,6.431405525,3.903954158,,,,
5.8349025,6.431405525,3.904808832,,,,
5.925108733,6.431405525,3.905663505,,,,
6.015314967,6.431405525,3.906518178,,,,
