est.E_PC1,est.Com.Size.Gradient,est.n1,E_PC1,Com.Size.Gradient,SD
0.515929909,4.834668727,6.214354439,,,
0.598661051,4.834668727,6.254246401,,,
0.681392192,4.834668727,6.294138363,,,
0.764123333,4.834668727,6.334030326,,,
0.846854475,4.834668727,6.373922288,,,
0.929585616,4.834668727,6.41381425,,,
1.012316758,4.834668727,6.453706212,,,
1.095047899,4.834668727,6.493598174,,,
1.17777904,4.834668727,6.533490137,,,
1.260510182,4.834668727,6.573382099,,,
1.343241323,4.834668727,6.613274061,,,
1.425972465,4.834668727,6.653166023,,,
1.508703606,4.834668727,6.693057986,,,
1.591434747,4.834668727,6.732949948,,,
1.674165889,4.834668727,6.77284191,,,
1.75689703,4.834668727,6.812733872,,,
1.839628172,4.834668727,6.852625834,,,
1.922359313,4.834668727,6.892517797,,,
2.005090455,4.834668727,6.932409759,,,
2.087821596,4.834668727,6.972301721,,,
2.170552737,4.834668727,7.012193683,,,
2.253283879,4.834668727,7.052085645,,,
2.33601502,4.834668727,7.091977608,,,
2.418746162,4.834668727,7.13186957,,,
2.501477303,4.834668727,7.171761532,,,
2.584208444,4.834668727,7.211653494,,,
2.666939586,4.834668727,7.251545456,,,
2.749670727,4.834668727,7.291437419,,,
2.832401869,4.834668727,7.331329381,,,
2.91513301,4.834668727,7.371221343,,,
2.997864152,4.834668727,7.411113305,,,
3.080595293,4.834668727,7.451005268,,,
3.163326434,4.834668727,7.49089723,,,
3.246057576,4.834668727,7.530789192,,,
3.328788717,4.834668727,7.570681154,,,
3.411519859,4.834668727,7.610573116,,,
3.494251,4.834668727,7.650465079,,,
-4.696132,4.896319939,3.843225925,,,
-4.613400859,4.896319939,3.88001391,,,
-4.530669717,4.896319939,3.916801895,,,
-4.447938576,4.896319939,3.953589881,,,
-4.365207434,4.896319939,3.990377866,,,
-4.282476293,4.896319939,4.027165851,,,
-4.199745152,4.896319939,4.063953836,,,
-4.11701401,4.896319939,4.100741821,,,
-4.034282869,4.896319939,4.137529806,,,
-3.951551727,4.896319939,4.174317791,,,
-3.868820586,4.896319939,4.211105776,,,
-3.786089444,4.896319939,4.247893761,,,
-3.703358303,4.896319939,4.284681746,,,
-3.620627162,4.896319939,4.321469731,,,
-3.53789602,4.896319939,4.358257716,,,
-3.455164879,4.896319939,4.395045701,,,
-3.372433737,4.896319939,4.431833686,,,
-3.289702596,4.896319939,4.468621672,,,
-3.206971455,4.896319939,4.505409657,,,
-3.124240313,4.896319939,4.542197642,,,
-3.041509172,4.896319939,4.578985627,,,
-2.95877803,4.896319939,4.615773612,,,
-2.876046889,4.896319939,4.652561597,,,
-2.793315747,4.896319939,4.689349582,,,
-2.710584606,4.896319939,4.726137567,,,
-2.627853465,4.896319939,4.762925552,,,
-2.545122323,4.896319939,4.799713537,,,
-2.462391182,4.896319939,4.836501522,,,
-2.37966004,4.896319939,4.873289507,,,
-2.296928899,4.896319939,4.910077492,,,
-2.214197758,4.896319939,4.946865477,,,
-2.131466616,4.896319939,4.983653463,,,
-2.048735475,4.896319939,5.020441448,,,
-1.966004333,4.896319939,5.057229433,,,
-1.883273192,4.896319939,5.094017418,,,
-1.800542051,4.896319939,5.130805403,,,
-1.717810909,4.896319939,5.167593388,,,
-1.635079768,4.896319939,5.204381373,,,
-1.552348626,4.896319939,5.241169358,,,
-1.469617485,4.896319939,5.277957343,,,
-1.386886343,4.896319939,5.314745328,,,
-1.304155202,4.896319939,5.351533313,,,
-1.221424061,4.896319939,5.388321298,,,
-1.138692919,4.896319939,5.425109283,,,
-1.055961778,4.896319939,5.461897268,,,
-0.973230636,4.896319939,5.498685254,,,
-0.890499495,4.896319939,5.535473239,,,
-0.807768354,4.896319939,5.572261224,,,
-0.725037212,4.896319939,5.609049209,,,
-0.642306071,4.896319939,5.645837194,,,
-0.559574929,4.896319939,5.682625179,,,
-0.476843788,4.896319939,5.719413164,,,
-0.394112646,4.896319939,5.756201149,,,
-0.311381505,4.896319939,5.792989134,,,
-0.228650364,4.896319939,5.829777119,,,
-0.145919222,4.896319939,5.866565104,,,
-0.063188081,4.896319939,5.903353089,,,
0.019543061,4.896319939,5.940141074,,,
0.102274202,4.896319939,5.976929059,,,
0.185005343,4.896319939,6.013717045,,,
0.267736485,4.896319939,6.05050503,,,
0.350467626,4.896319939,6.087293015,,,
0.433198768,4.896319939,6.124081,,,
0.515929909,4.896319939,6.160868985,,,
0.598661051,4.896319939,6.19765697,,,
0.681392192,4.896319939,6.234444955,,,
0.764123333,4.896319939,6.27123294,,,
0.846854475,4.896319939,6.308020925,,,
0.929585616,4.896319939,6.34480891,,,
1.012316758,4.896319939,6.381596895,,,
1.095047899,4.896319939,6.41838488,,,
1.17777904,4.896319939,6.455172865,,,
1.260510182,4.896319939,6.49196085,,,
1.343241323,4.896319939,6.528748836,,,
1.425972465,4.896319939,6.565536821,,,
1.508703606,4.896319939,6.602324806,,,
1.591434747,4.896319939,6.639112791,,,
1.674165889,4.896319939,6.675900776,,,
1.75689703,4.896319939,6.712688761,,,
1.839628172,4.896319939,6.749476746,,,
1.922359313,4.896319939,6.786264731,,,
2.005090455,4.896319939,6.823052716,,,
2.087821596,4.896319939,6.859840701,,,
2.170552737,4.896319939,6.896628686,,,
2.253283879,4.896319939,6.933416671,,,
2.33601502,4.896319939,6.970204656,,,
2.418746162,4.896319939,7.006992641,,,
2.501477303,4.896319939,7.043780627,,,
2.584208444,4.896319939,7.080568612,,,
2.666939586,4.896319939,7.117356597,,,
2.749670727,4.896319939,7.154144582,,,
2.832401869,4.896319939,7.190932567,,,
2.91513301,4.896319939,7.227720552,,,
2.997864152,4.896319939,7.264508537,,,
3.080595293,4.896319939,7.301296522,,,
3.163326434,4.896319939,7.338084507,,,
3.246057576,4.896319939,7.374872492,,,
3.328788717,4.896319939,7.411660477,,,
3.411519859,4.896319939,7.448448462,,,
3.494251,4.896319939,7.485236447,,,
-4.696132,4.957971152,3.985291031,,,
-4.613400859,4.957971152,4.018975039,,,
-4.530669717,4.957971152,4.052659047,,,
-4.447938576,4.957971152,4.086343055,,,
-4.365207434,4.957971152,4.120027063,,,
-4.282476293,4.957971152,4.153711071,,,
-4.199745152,4.957971152,4.187395078,,,
-4.11701401,4.957971152,4.221079086,,,
-4.034282869,4.957971152,4.254763094,,,
-3.951551727,4.957971152,4.288447102,,,
-3.868820586,4.957971152,4.32213111,,,
-3.786089444,4.957971152,4.355815118,,,
-3.703358303,4.957971152,4.389499126,,,
-3.620627162,4.957971152,4.423183134,,,
-3.53789602,4.957971152,4.456867142,,,
-3.455164879,4.957971152,4.49055115,,,
-3.372433737,4.957971152,4.524235158,,,
-3.289702596,4.957971152,4.557919166,,,
-3.206971455,4.957971152,4.591603174,,,
-3.124240313,4.957971152,4.625287182,,,
-3.041509172,4.957971152,4.65897119,,,
-2.95877803,4.957971152,4.692655197,,,
-2.876046889,4.957971152,4.726339205,,,
-2.793315747,4.957971152,4.760023213,,,
-2.710584606,4.957971152,4.793707221,,,
-2.627853465,4.957971152,4.827391229,,,
-2.545122323,4.957971152,4.861075237,,,
-2.462391182,4.957971152,4.894759245,,,
-2.37966004,4.957971152,4.928443253,,,
-2.296928899,4.957971152,4.962127261,,,
-2.214197758,4.957971152,4.995811269,,,
-2.131466616,4.957971152,5.029495277,,,
-2.048735475,4.957971152,5.063179285,,,
-1.966004333,4.957971152,5.096863293,,,
-1.883273192,4.957971152,5.130547301,,,
-1.800542051,4.957971152,5.164231308,,,
-1.717810909,4.957971152,5.197915316,,,
-1.635079768,4.957971152,5.231599324,,,
-1.552348626,4.957971152,5.265283332,,,
-1.469617485,4.957971152,5.29896734,,,
-1.386886343,4.957971152,5.332651348,,,
-1.304155202,4.957971152,5.366335356,,,
-1.221424061,4.957971152,5.400019364,,,
-1.138692919,4.957971152,5.433703372,,,
-1.055961778,4.957971152,5.46738738,,,
-0.973230636,4.957971152,5.501071388,,,
-0.890499495,4.957971152,5.534755396,,,
-0.807768354,4.957971152,5.568439404,,,
-0.725037212,4.957971152,5.602123412,,,
-0.642306071,4.957971152,5.63580742,,,
-0.559574929,4.957971152,5.669491427,,,
-0.476843788,4.957971152,5.703175435,,,
-0.394112646,4.957971152,5.736859443,,,
-0.311381505,4.957971152,5.770543451,,,
-0.228650364,4.957971152,5.804227459,,,
-0.145919222,4.957971152,5.837911467,,,
-0.063188081,4.957971152,5.871595475,,,
0.019543061,4.957971152,5.905279483,,,
0.102274202,4.957971152,5.938963491,,,
0.185005343,4.957971152,5.972647499,,,
0.267736485,4.957971152,6.006331507,,,
0.350467626,4.957971152,6.040015515,,,
0.433198768,4.957971152,6.073699523,,,
0.515929909,4.957971152,6.107383531,,,
0.598661051,4.957971152,6.141067539,,,
0.681392192,4.957971152,6.174751546,,,
0.764123333,4.957971152,6.208435554,,,
0.846854475,4.957971152,6.242119562,,,
0.929585616,4.957971152,6.27580357,,,
1.012316758,4.957971152,6.309487578,,,
1.095047899,4.957971152,6.343171586,,,
1.17777904,4.957971152,6.376855594,,,
1.260510182,4.957971152,6.410539602,,,
1.343241323,4.957971152,6.44422361,,,
1.425972465,4.957971152,6.477907618,,,
1.508703606,4.957971152,6.511591626,,,
1.591434747,4.957971152,6.545275634,,,
1.674165889,4.957971152,6.578959642,,,
1.75689703,4.957971152,6.61264365,,,
1.839628172,4.957971152,6.646327658,,,
1.922359313,4.957971152,6.680011665,,,
2.005090455,4.957971152,6.713695673,,,
2.087821596,4.957971152,6.747379681,,,
2.170552737,4.957971152,6.781063689,,,
2.253283879,4.957971152,6.814747697,,,
2.33601502,4.957971152,6.848431705,,,
2.418746162,4.957971152,6.882115713,,,
2.501477303,4.957971152,6.915799721,,,
2.584208444,4.957971152,6.949483729,,,
2.666939586,4.957971152,6.983167737,,,
2.749670727,4.957971152,7.016851745,,,
2.832401869,4.957971152,7.050535753,,,
2.91513301,4.957971152,7.084219761,,,
2.997864152,4.957971152,7.117903769,,,
3.080595293,4.957971152,7.151587777,,,
3.163326434,4.957971152,7.185271784,,,
3.246057576,4.957971152,7.218955792,,,
3.328788717,4.957971152,7.2526398,,,
3.411519859,4.957971152,7.286323808,,,
3.494251,4.957971152,7.320007816,,,
-4.696132,5.019622364,4.127356136,,,
-4.613400859,5.019622364,4.157936167,,,
-4.530669717,5.019622364,4.188516198,,,
-4.447938576,5.019622364,4.219096229,,,
-4.365207434,5.019622364,4.24967626,,,
-4.282476293,5.019622364,4.28025629,,,
-4.199745152,5.019622364,4.310836321,,,
-4.11701401,5.019622364,4.341416352,,,
-4.034282869,5.019622364,4.371996383,,,
-3.951551727,5.019622364,4.402576414,,,
-3.868820586,5.019622364,4.433156444,,,
-3.786089444,5.019622364,4.463736475,,,
-3.703358303,5.019622364,4.494316506,,,
-3.620627162,5.019622364,4.524896537,,,
-3.53789602,5.019622364,4.555476567,,,
-3.455164879,5.019622364,4.586056598,,,
-3.372433737,5.019622364,4.616636629,,,
-3.289702596,5.019622364,4.64721666,,,
-3.206971455,5.019622364,4.677796691,,,
-3.124240313,5.019622364,4.708376721,,,
-3.041509172,5.019622364,4.738956752,,,
-2.95877803,5.019622364,4.769536783,,,
-2.876046889,5.019622364,4.800116814,,,
-2.793315747,5.019622364,4.830696845,,,
-2.710584606,5.019622364,4.861276875,,,
-2.627853465,5.019622364,4.891856906,,,
-2.545122323,5.019622364,4.922436937,,,
-2.462391182,5.019622364,4.953016968,,,
-2.37966004,5.019622364,4.983596999,,,
-2.296928899,5.019622364,5.014177029,,,
-2.214197758,5.019622364,5.04475706,,,
-2.131466616,5.019622364,5.075337091,,,
-2.048735475,5.019622364,5.105917122,,,
-1.966004333,5.019622364,5.136497153,,,
-1.883273192,5.019622364,5.167077183,,,
-1.800542051,5.019622364,5.197657214,,,
-1.717810909,5.019622364,5.228237245,,,
-1.635079768,5.019622364,5.258817276,,,
-1.552348626,5.019622364,5.289397307,,,
-1.469617485,5.019622364,5.319977337,,,
-1.386886343,5.019622364,5.350557368,,,
-1.304155202,5.019622364,5.381137399,,,
-1.221424061,5.019622364,5.41171743,,,
-1.138692919,5.019622364,5.442297461,,,
-1.055961778,5.019622364,5.472877491,,,
-0.973230636,5.019622364,5.503457522,,,
-0.890499495,5.019622364,5.534037553,,,
-0.807768354,5.019622364,5.564617584,,,
-0.725037212,5.019622364,5.595197614,,,
-0.642306071,5.019622364,5.625777645,,,
-0.559574929,5.019622364,5.656357676,,,
-0.476843788,5.019622364,5.686937707,,,
-0.394112646,5.019622364,5.717517738,,,
-0.311381505,5.019622364,5.748097768,,,
-0.228650364,5.019622364,5.778677799,,,
-0.145919222,5.019622364,5.80925783,,,
-0.063188081,5.019622364,5.839837861,,,
0.019543061,5.019622364,5.870417892,,,
0.102274202,5.019622364,5.900997922,,,
0.185005343,5.019622364,5.931577953,,,
0.267736485,5.019622364,5.962157984,,,
0.350467626,5.019622364,5.992738015,,,
0.433198768,5.019622364,6.023318046,,,
0.515929909,5.019622364,6.053898076,,,
0.598661051,5.019622364,6.084478107,,,
0.681392192,5.019622364,6.115058138,,,
0.764123333,5.019622364,6.145638169,,,
0.846854475,5.019622364,6.1762182,,,
0.929585616,5.019622364,6.20679823,,,
1.012316758,5.019622364,6.237378261,,,
1.095047899,5.019622364,6.267958292,,,
1.17777904,5.019622364,6.298538323,,,
1.260510182,5.019622364,6.329118354,,,
1.343241323,5.019622364,6.359698384,,,
1.425972465,5.019622364,6.390278415,,,
1.508703606,5.019622364,6.420858446,,,
1.591434747,5.019622364,6.451438477,,,
1.674165889,5.019622364,6.482018507,,,
1.75689703,5.019622364,6.512598538,,,
1.839628172,5.019622364,6.543178569,,,
1.922359313,5.019622364,6.5737586,,,
2.005090455,5.019622364,6.604338631,,,
2.087821596,5.019622364,6.634918661,,,
2.170552737,5.019622364,6.665498692,,,
2.253283879,5.019622364,6.696078723,,,
2.33601502,5.019622364,6.726658754,,,
2.418746162,5.019622364,6.757238785,,,
2.501477303,5.019622364,6.787818815,,,
2.584208444,5.019622364,6.818398846,,,
2.666939586,5.019622364,6.848978877,,,
2.749670727,5.019622364,6.879558908,,,
2.832401869,5.019622364,6.910138939,,,
2.91513301,5.019622364,6.940718969,,,
2.997864152,5.019622364,6.971299,,,
3.080595293,5.019622364,7.001879031,,,
3.163326434,5.019622364,7.032459062,,,
3.246057576,5.019622364,7.063039093,,,
3.328788717,5.019622364,7.093619123,,,
3.411519859,5.019622364,7.124199154,,,
3.494251,5.019622364,7.154779185,,,
-4.696132,5.081273576,4.269421242,,,
-4.613400859,5.081273576,4.296897296,,,
-4.530669717,5.081273576,4.324373349,,,
-4.447938576,5.081273576,4.351849403,,,
-4.365207434,5.081273576,4.379325457,,,
-4.282476293,5.081273576,4.40680151,,,
-4.199745152,5.081273576,4.434277564,,,
-4.11701401,5.081273576,4.461753618,,,
-4.034282869,5.081273576,4.489229671,,,
-3.951551727,5.081273576,4.516705725,,,
-3.868820586,5.081273576,4.544181778,,,
-3.786089444,5.081273576,4.571657832,,,
-3.703358303,5.081273576,4.599133886,,,
-3.620627162,5.081273576,4.626609939,,,
-3.53789602,5.081273576,4.654085993,,,
-3.455164879,5.081273576,4.681562047,,,
-3.372433737,5.081273576,4.7090381,,,
-3.289702596,5.081273576,4.736514154,,,
-3.206971455,5.081273576,4.763990208,,,
-3.124240313,5.081273576,4.791466261,,,
-3.041509172,5.081273576,4.818942315,,,
-2.95877803,5.081273576,4.846418369,,,
-2.876046889,5.081273576,4.873894422,,,
-2.793315747,5.081273576,4.901370476,,,
-2.710584606,5.081273576,4.92884653,,,
-2.627853465,5.081273576,4.956322583,,,
-2.545122323,5.081273576,4.983798637,,,
-2.462391182,5.081273576,5.011274691,,,
-2.37966004,5.081273576,5.038750744,,,
-2.296928899,5.081273576,5.066226798,,,
-2.214197758,5.081273576,5.093702852,,,
-2.131466616,5.081273576,5.121178905,,,
-2.048735475,5.081273576,5.148654959,,,
-1.966004333,5.081273576,5.176131013,,,
-1.883273192,5.081273576,5.203607066,,,
-1.800542051,5.081273576,5.23108312,,,
-1.717810909,5.081273576,5.258559173,,,
-1.635079768,5.081273576,5.286035227,,,
-1.552348626,5.081273576,5.313511281,,,
-1.469617485,5.081273576,5.340987334,,,
-1.386886343,5.081273576,5.368463388,,,
-1.304155202,5.081273576,5.395939442,,,
-1.221424061,5.081273576,5.423415495,,,
-1.138692919,5.081273576,5.450891549,,,
-1.055961778,5.081273576,5.478367603,,,
-0.973230636,5.081273576,5.505843656,,,
-0.890499495,5.081273576,5.53331971,,,
-0.807768354,5.081273576,5.560795764,,,
-0.725037212,5.081273576,5.588271817,,,
-0.642306071,5.081273576,5.615747871,,,
-0.559574929,5.081273576,5.643223925,,,
-0.476843788,5.081273576,5.670699978,,,
-0.394112646,5.081273576,5.698176032,,,
-0.311381505,5.081273576,5.725652086,,,
-0.228650364,5.081273576,5.753128139,,,
-0.145919222,5.081273576,5.780604193,,,
-0.063188081,5.081273576,5.808080247,,,
0.019543061,5.081273576,5.8355563,,,
0.102274202,5.081273576,5.863032354,,,
0.185005343,5.081273576,5.890508408,,,
0.267736485,5.081273576,5.917984461,,,
0.350467626,5.081273576,5.945460515,,,
0.433198768,5.081273576,5.972936569,,,
0.515929909,5.081273576,6.000412622,,,
0.598661051,5.081273576,6.027888676,,,
0.681392192,5.081273576,6.055364729,,,
0.764123333,5.081273576,6.082840783,,,
0.846854475,5.081273576,6.110316837,,,
0.929585616,5.081273576,6.13779289,,,
1.012316758,5.081273576,6.165268944,,,
1.095047899,5.081273576,6.192744998,,,
1.17777904,5.081273576,6.220221051,,,
1.260510182,5.081273576,6.247697105,,,
1.343241323,5.081273576,6.275173159,,,
1.425972465,5.081273576,6.302649212,,,
1.508703606,5.081273576,6.330125266,,,
1.591434747,5.081273576,6.35760132,,,
1.674165889,5.081273576,6.385077373,,,
1.75689703,5.081273576,6.412553427,,,
1.839628172,5.081273576,6.440029481,,,
1.922359313,5.081273576,6.467505534,,,
2.005090455,5.081273576,6.494981588,,,
2.087821596,5.081273576,6.522457642,,,
2.170552737,5.081273576,6.549933695,,,
2.253283879,5.081273576,6.577409749,,,
2.33601502,5.081273576,6.604885803,,,
2.418746162,5.081273576,6.632361856,,,
2.501477303,5.081273576,6.65983791,,,
2.584208444,5.081273576,6.687313964,,,
2.666939586,5.081273576,6.714790017,,,
2.749670727,5.081273576,6.742266071,,,
2.832401869,5.081273576,6.769742125,,,
2.91513301,5.081273576,6.797218178,,,
2.997864152,5.081273576,6.824694232,,,
3.080595293,5.081273576,6.852170285,,,
3.163326434,5.081273576,6.879646339,,,
3.246057576,5.081273576,6.907122393,,,
3.328788717,5.081273576,6.934598446,,,
3.411519859,5.081273576,6.9620745,,,
3.494251,5.081273576,6.989550554,,,
-4.696132,5.142924788,4.411486347,,,
-4.613400859,5.142924788,4.435858424,,,
-4.530669717,5.142924788,4.4602305,,,
-4.447938576,5.142924788,4.484602577,,,
-4.365207434,5.142924788,4.508974654,,,
-4.282476293,5.142924788,4.53334673,,,
-4.199745152,5.142924788,4.557718807,,,
-4.11701401,5.142924788,4.582090883,,,
-4.034282869,5.142924788,4.60646296,,,
-3.951551727,5.142924788,4.630835036,,,
-3.868820586,5.142924788,4.655207113,,,
-3.786089444,5.142924788,4.679579189,,,
-3.703358303,5.142924788,4.703951266,,,
-3.620627162,5.142924788,4.728323342,,,
-3.53789602,5.142924788,4.752695419,,,
-3.455164879,5.142924788,4.777067495,,,
-3.372433737,5.142924788,4.801439572,,,
-3.289702596,5.142924788,4.825811648,,,
-3.206971455,5.142924788,4.850183725,,,
-3.124240313,5.142924788,4.874555801,,,
-3.041509172,5.142924788,4.898927878,,,
-2.95877803,5.142924788,4.923299954,,,
-2.876046889,5.142924788,4.947672031,,,
-2.793315747,5.142924788,4.972044107,,,
-2.710584606,5.142924788,4.996416184,,,
-2.627853465,5.142924788,5.02078826,,,
-2.545122323,5.142924788,5.045160337,,,
-2.462391182,5.142924788,5.069532413,,,
-2.37966004,5.142924788,5.09390449,,,
-2.296928899,5.142924788,5.118276566,,,
-2.214197758,5.142924788,5.142648643,,,
-2.131466616,5.142924788,5.167020719,,,
-2.048735475,5.142924788,5.191392796,,,
-1.966004333,5.142924788,5.215764872,,,
-1.883273192,5.142924788,5.240136949,,,
-1.800542051,5.142924788,5.264509026,,,
-1.717810909,5.142924788,5.288881102,,,
-1.635079768,5.142924788,5.313253179,,,
-1.552348626,5.142924788,5.337625255,,,
-1.469617485,5.142924788,5.361997332,,,
-1.386886343,5.142924788,5.386369408,,,
-1.304155202,5.142924788,5.410741485,,,
-1.221424061,5.142924788,5.435113561,,,
-1.138692919,5.142924788,5.459485638,,,
-1.055961778,5.142924788,5.483857714,,,
-0.973230636,5.142924788,5.508229791,,,
-0.890499495,5.142924788,5.532601867,,,
-0.807768354,5.142924788,5.556973944,,,
-0.725037212,5.142924788,5.58134602,,,
-0.642306071,5.142924788,5.605718097,,,
-0.559574929,5.142924788,5.630090173,,,
-0.476843788,5.142924788,5.65446225,,,
-0.394112646,5.142924788,5.678834326,,,
-0.311381505,5.142924788,5.703206403,,,
-0.228650364,5.142924788,5.727578479,,,
-0.145919222,5.142924788,5.751950556,,,
-0.063188081,5.142924788,5.776322632,,,
0.019543061,5.142924788,5.800694709,,,
0.102274202,5.142924788,5.825066785,,,
0.185005343,5.142924788,5.849438862,,,
0.267736485,5.142924788,5.873810938,,,
0.350467626,5.142924788,5.898183015,,,
0.433198768,5.142924788,5.922555091,,,
0.515929909,5.142924788,5.946927168,,,
0.598661051,5.142924788,5.971299244,,,
0.681392192,5.142924788,5.995671321,,,
0.764123333,5.142924788,6.020043398,,,
0.846854475,5.142924788,6.044415474,,,
0.929585616,5.142924788,6.068787551,,,
1.012316758,5.142924788,6.093159627,,,
1.095047899,5.142924788,6.117531704,,,
1.17777904,5.142924788,6.14190378,,,
1.260510182,5.142924788,6.166275857,,,
1.343241323,5.142924788,6.190647933,,,
1.425972465,5.142924788,6.21502001,,,
1.508703606,5.142924788,6.239392086,,,
1.591434747,5.142924788,6.263764163,,,
1.674165889,5.142924788,6.288136239,,,
1.75689703,5.142924788,6.312508316,,,
1.839628172,5.142924788,6.336880392,,,
1.922359313,5.142924788,6.361252469,,,
2.005090455,5.142924788,6.385624545,,,
2.087821596,5.142924788,6.409996622,,,
2.170552737,5.142924788,6.434368698,,,
2.253283879,5.142924788,6.458740775,,,
2.33601502,5.142924788,6.483112851,,,
2.418746162,5.142924788,6.507484928,,,
2.501477303,5.142924788,6.531857004,,,
2.584208444,5.142924788,6.556229081,,,
2.666939586,5.142924788,6.580601157,,,
2.749670727,5.142924788,6.604973234,,,
2.832401869,5.142924788,6.62934531,,,
2.91513301,5.142924788,6.653717387,,,
2.997864152,5.142924788,6.678089463,,,
3.080595293,5.142924788,6.70246154,,,
3.163326434,5.142924788,6.726833616,,,
3.246057576,5.142924788,6.751205693,,,
3.328788717,5.142924788,6.77557777,,,
3.411519859,5.142924788,6.799949846,,,
3.494251,5.142924788,6.824321923,,,
-4.696132,5.204576,4.553551453,,,
-4.613400859,5.204576,4.574819552,,,
-4.530669717,5.204576,4.596087652,,,
-4.447938576,5.204576,4.617355751,,,
-4.365207434,5.204576,4.638623851,,,
-4.282476293,5.204576,4.65989195,,,
-4.199745152,5.204576,4.681160049,,,
-4.11701401,5.204576,4.702428149,,,
-4.034282869,5.204576,4.723696248,,,
-3.951551727,5.204576,4.744964347,,,
-3.868820586,5.204576,4.766232447,,,
-3.786089444,5.204576,4.787500546,,,
-3.703358303,5.204576,4.808768646,,,
-3.620627162,5.204576,4.830036745,,,
-3.53789602,5.204576,4.851304844,,,
-3.455164879,5.204576,4.872572944,,,
-3.372433737,5.204576,4.893841043,,,
-3.289702596,5.204576,4.915109142,,,
-3.206971455,5.204576,4.936377242,,,
-3.124240313,5.204576,4.957645341,,,
-3.041509172,5.204576,4.978913441,,,
-2.95877803,5.204576,5.00018154,,,
-2.876046889,5.204576,5.021449639,,,
-2.793315747,5.204576,5.042717739,,,
-2.710584606,5.204576,5.063985838,,,
-2.627853465,5.204576,5.085253937,,,
-2.545122323,5.204576,5.106522037,,,
-2.462391182,5.204576,5.127790136,,,
-2.37966004,5.204576,5.149058236,,,
-2.296928899,5.204576,5.170326335,,,
-2.214197758,5.204576,5.191594434,,,
-2.131466616,5.204576,5.212862534,,,
-2.048735475,5.204576,5.234130633,,,
-1.966004333,5.204576,5.255398732,,,
-1.883273192,5.204576,5.276666832,,,
-1.800542051,5.204576,5.297934931,,,
-1.717810909,5.204576,5.319203031,,,
-1.635079768,5.204576,5.34047113,,,
-1.552348626,5.204576,5.361739229,,,
-1.469617485,5.204576,5.383007329,,,
-1.386886343,5.204576,5.404275428,,,
-1.304155202,5.204576,5.425543527,,,
-1.221424061,5.204576,5.446811627,,,
-1.138692919,5.204576,5.468079726,,,
-1.055961778,5.204576,5.489347826,,,
-0.973230636,5.204576,5.510615925,,,
-0.890499495,5.204576,5.531884024,,,
-0.807768354,5.204576,5.553152124,,,
-0.725037212,5.204576,5.574420223,,,
-0.642306071,5.204576,5.595688322,,,
-0.559574929,5.204576,5.616956422,,,
-0.476843788,5.204576,5.638224521,,,
-0.394112646,5.204576,5.659492621,,,
-0.311381505,5.204576,5.68076072,,,
-0.228650364,5.204576,5.702028819,,,
-0.145919222,5.204576,5.723296919,,,
-0.063188081,5.204576,5.744565018,,,
0.019543061,5.204576,5.765833117,,,
0.102274202,5.204576,5.787101217,,,
0.185005343,5.204576,5.808369316,,,
0.267736485,5.204576,5.829637416,,,
0.350467626,5.204576,5.850905515,,,
0.433198768,5.204576,5.872173614,,,
0.515929909,5.204576,5.893441714,,,
0.598661051,5.204576,5.914709813,,,
0.681392192,5.204576,5.935977913,,,
0.764123333,5.204576,5.957246012,,,
0.846854475,5.204576,5.978514111,,,
0.929585616,5.204576,5.999782211,,,
1.012316758,5.204576,6.02105031,,,
1.095047899,5.204576,6.042318409,,,
1.17777904,5.204576,6.063586509,,,
1.260510182,5.204576,6.084854608,,,
1.343241323,5.204576,6.106122708,,,
1.425972465,5.204576,6.127390807,,,
1.508703606,5.204576,6.148658906,,,
1.591434747,5.204576,6.169927006,,,
1.674165889,5.204576,6.191195105,,,
1.75689703,5.204576,6.212463204,,,
1.839628172,5.204576,6.233731304,,,
1.922359313,5.204576,6.254999403,,,
2.005090455,5.204576,6.276267503,,,
2.087821596,5.204576,6.297535602,,,
2.170552737,5.204576,6.318803701,,,
2.253283879,5.204576,6.340071801,,,
2.33601502,5.204576,6.3613399,,,
2.418746162,5.204576,6.382607999,,,
2.501477303,5.204576,6.403876099,,,
2.584208444,5.204576,6.425144198,,,
2.666939586,5.204576,6.446412298,,,
2.749670727,5.204576,6.467680397,,,
2.832401869,5.204576,6.488948496,,,
2.91513301,5.204576,6.510216596,,,
2.997864152,5.204576,6.531484695,,,
3.080595293,5.204576,6.552752794,,,
3.163326434,5.204576,6.574020894,,,
3.246057576,5.204576,6.595288993,,,
3.328788717,5.204576,6.616557093,,,
3.411519859,5.204576,6.637825192,,,
3.494251,5.204576,6.659093291,,,
-4.696132,5.266227212,4.695616559,,,
-4.613400859,5.266227212,4.713780681,,,
-4.530669717,5.266227212,4.731944803,,,
-4.447938576,5.266227212,4.750108925,,,
-4.365207434,5.266227212,4.768273047,,,
-4.282476293,5.266227212,4.78643717,,,
-4.199745152,5.266227212,4.804601292,,,
-4.11701401,5.266227212,4.822765414,,,
-4.034282869,5.266227212,4.840929536,,,
-3.951551727,5.266227212,4.859093659,,,
-3.868820586,5.266227212,4.877257781,,,
-3.786089444,5.266227212,4.895421903,,,
-3.703358303,5.266227212,4.913586025,,,
-3.620627162,5.266227212,4.931750148,,,
-3.53789602,5.266227212,4.94991427,,,
