est.River.dist.lake,est.Head.river.dist,est.beta,River.dist.lake,Euc.dist.lake,Head.river.dist,BD
7.368408467,6.240263869,0.07460319,,,,
7.4586147,6.240263869,0.07483591,,,,
7.548820933,6.240263869,0.07506863,,,,
7.639027167,6.240263869,0.07530135,,,,
7.7292334,6.240263869,0.07553407,,,,
7.819439633,6.240263869,0.075766791,,,,
7.909645867,6.240263869,0.075999511,,,,
7.9998521,6.240263869,0.076232231,,,,
8.090058333,6.240263869,0.076464951,,,,
8.180264567,6.240263869,0.076697671,,,,
8.2704708,6.240263869,0.076930391,,,,
8.360677033,6.240263869,0.077163112,,,,
8.450883267,6.240263869,0.077395832,,,,
8.5410895,6.240263869,0.077628552,,,,
8.631295733,6.240263869,0.077861272,,,,
8.721501967,6.240263869,0.078093992,,,,
8.8117082,6.240263869,0.078326712,,,,
8.901914433,6.240263869,0.078559432,,,,
8.992120667,6.240263869,0.078792153,,,,
9.0823269,6.240263869,0.079024873,,,,
9.172533133,6.240263869,0.079257593,,,,
9.262739367,6.240263869,0.079490313,,,,
9.3529456,6.240263869,0.079723033,,,,
9.443151833,6.240263869,0.079955753,,,,
9.533358067,6.240263869,0.080188474,,,,
9.6235643,6.240263869,0.080421194,,,,
0.6931472,6.288049283,0.056621337,,,,
0.783353433,6.288049283,0.0568538,,,,
0.873559667,6.288049283,0.057086262,,,,
0.9637659,6.288049283,0.057318725,,,,
1.053972133,6.288049283,0.057551188,,,,
1.144178367,6.288049283,0.05778365,,,,
1.2343846,6.288049283,0.058016113,,,,
1.324590833,6.288049283,0.058248576,,,,
1.414797067,6.288049283,0.058481038,,,,
1.5050033,6.288049283,0.058713501,,,,
1.595209533,6.288049283,0.058945963,,,,
1.685415767,6.288049283,0.059178426,,,,
1.775622,6.288049283,0.059410889,,,,
1.865828233,6.288049283,0.059643351,,,,
1.956034467,6.288049283,0.059875814,,,,
2.0462407,6.288049283,0.060108277,,,,
2.136446933,6.288049283,0.060340739,,,,
2.226653167,6.288049283,0.060573202,,,,
2.3168594,6.288049283,0.060805664,,,,
2.407065633,6.288049283,0.061038127,,,,
2.497271867,6.288049283,0.06127059,,,,
2.5874781,6.288049283,0.061503052,,,,
2.677684333,6.288049283,0.061735515,,,,
2.767890567,6.288049283,0.061967978,,,,
2.8580968,6.288049283,0.06220044,,,,
2.948303033,6.288049283,0.062432903,,,,
3.038509267,6.288049283,0.062665366,,,,
3.1287155,6.288049283,0.062897828,,,,
3.218921733,6.288049283,0.063130291,,,,
3.309127967,6.288049283,0.063362753,,,,
3.3993342,6.288049283,0.063595216,,,,
3.489540433,6.288049283,0.063827679,,,,
3.579746667,6.288049283,0.064060141,,,,
3.6699529,6.288049283,0.064292604,,,,
3.760159133,6.288049283,0.064525067,,,,
3.850365367,6.288049283,0.064757529,,,,
3.9405716,6.288049283,0.064989992,,,,
4.030777833,6.288049283,0.065222454,,,,
4.120984067,6.288049283,0.065454917,,,,
4.2111903,6.288049283,0.06568738,,,,
4.301396533,6.288049283,0.065919842,,,,
4.391602767,6.288049283,0.066152305,,,,
4.481809,6.288049283,0.066384768,,,,
4.572015233,6.288049283,0.06661723,,,,
4.662221467,6.288049283,0.066849693,,,,
4.7524277,6.288049283,0.067082155,,,,
4.842633933,6.288049283,0.067314618,,,,
4.932840167,6.288049283,0.067547081,,,,
5.0230464,6.288049283,0.067779543,,,,
5.113252633,6.288049283,0.068012006,,,,
5.203458867,6.288049283,0.068244469,,,,
5.2936651,6.288049283,0.068476931,,,,
5.383871333,6.288049283,0.068709394,,,,
5.474077567,6.288049283,0.068941857,,,,
5.5642838,6.288049283,0.069174319,,,,
5.654490033,6.288049283,0.069406782,,,,
5.744696267,6.288049283,0.069639244,,,,
5.8349025,6.288049283,0.069871707,,,,
5.925108733,6.288049283,0.07010417,,,,
6.015314967,6.288049283,0.070336632,,,,
6.1055212,6.288049283,0.070569095,,,,
6.195727433,6.288049283,0.070801558,,,,
6.285933667,6.288049283,0.07103402,,,,
6.3761399,6.288049283,0.071266483,,,,
6.466346133,6.288049283,0.071498945,,,,
6.556552367,6.288049283,0.071731408,,,,
6.6467586,6.288049283,0.071963871,,,,
6.736964833,6.288049283,0.072196333,,,,
6.827171067,6.288049283,0.072428796,,,,
6.9173773,6.288049283,0.072661259,,,,
7.007583533,6.288049283,0.072893721,,,,
7.097789767,6.288049283,0.073126184,,,,
7.187996,6.288049283,0.073358646,,,,
7.278202233,6.288049283,0.073591109,,,,
7.368408467,6.288049283,0.073823572,,,,
7.4586147,6.288049283,0.074056034,,,,
7.548820933,6.288049283,0.074288497,,,,
7.639027167,6.288049283,0.07452096,,,,
7.7292334,6.288049283,0.074753422,,,,
7.819439633,6.288049283,0.074985885,,,,
7.909645867,6.288049283,0.075218348,,,,
7.9998521,6.288049283,0.07545081,,,,
8.090058333,6.288049283,0.075683273,,,,
8.180264567,6.288049283,0.075915735,,,,
8.2704708,6.288049283,0.076148198,,,,
8.360677033,6.288049283,0.076380661,,,,
8.450883267,6.288049283,0.076613123,,,,
8.5410895,6.288049283,0.076845586,,,,
8.631295733,6.288049283,0.077078049,,,,
8.721501967,6.288049283,0.077310511,,,,
8.8117082,6.288049283,0.077542974,,,,
8.901914433,6.288049283,0.077775436,,,,
8.992120667,6.288049283,0.078007899,,,,
9.0823269,6.288049283,0.078240362,,,,
9.172533133,6.288049283,0.078472824,,,,
9.262739367,6.288049283,0.078705287,,,,
9.3529456,6.288049283,0.07893775,,,,
9.443151833,6.288049283,0.079170212,,,,
9.533358067,6.288049283,0.079402675,,,,
9.6235643,6.288049283,0.079635137,,,,
0.6931472,6.335834697,0.055860776,,,,
0.783353433,6.335834697,0.056092981,,,,
0.873559667,6.335834697,0.056325186,,,,
0.9637659,6.335834697,0.056557391,,,,
1.053972133,6.335834697,0.056789596,,,,
1.144178367,6.335834697,0.057021801,,,,
1.2343846,6.335834697,0.057254006,,,,
1.324590833,6.335834697,0.057486212,,,,
1.414797067,6.335834697,0.057718417,,,,
1.5050033,6.335834697,0.057950622,,,,
1.595209533,6.335834697,0.058182827,,,,
1.685415767,6.335834697,0.058415032,,,,
1.775622,6.335834697,0.058647237,,,,
1.865828233,6.335834697,0.058879442,,,,
1.956034467,6.335834697,0.059111647,,,,
2.0462407,6.335834697,0.059343852,,,,
2.136446933,6.335834697,0.059576058,,,,
2.226653167,6.335834697,0.059808263,,,,
2.3168594,6.335834697,0.060040468,,,,
2.407065633,6.335834697,0.060272673,,,,
2.497271867,6.335834697,0.060504878,,,,
2.5874781,6.335834697,0.060737083,,,,
2.677684333,6.335834697,0.060969288,,,,
2.767890567,6.335834697,0.061201493,,,,
2.8580968,6.335834697,0.061433698,,,,
2.948303033,6.335834697,0.061665903,,,,
3.038509267,6.335834697,0.061898109,,,,
3.1287155,6.335834697,0.062130314,,,,
3.218921733,6.335834697,0.062362519,,,,
3.309127967,6.335834697,0.062594724,,,,
3.3993342,6.335834697,0.062826929,,,,
3.489540433,6.335834697,0.063059134,,,,
3.579746667,6.335834697,0.063291339,,,,
3.6699529,6.335834697,0.063523544,,,,
3.760159133,6.335834697,0.063755749,,,,
3.850365367,6.335834697,0.063987955,,,,
3.9405716,6.335834697,0.06422016,,,,
4.030777833,6.335834697,0.064452365,,,,
4.120984067,6.335834697,0.06468457,,,,
4.2111903,6.335834697,0.064916775,,,,
4.301396533,6.335834697,0.06514898,,,,
4.391602767,6.335834697,0.065381185,,,,
4.481809,6.335834697,0.06561339,,,,
4.572015233,6.335834697,0.065845595,,,,
4.662221467,6.335834697,0.0660778,,,,
4.7524277,6.335834697,0.066310006,,,,
4.842633933,6.335834697,0.066542211,,,,
4.932840167,6.335834697,0.066774416,,,,
5.0230464,6.335834697,0.067006621,,,,
5.113252633,6.335834697,0.067238826,,,,
5.203458867,6.335834697,0.067471031,,,,
5.2936651,6.335834697,0.067703236,,,,
5.383871333,6.335834697,0.067935441,,,,
5.474077567,6.335834697,0.068167646,,,,
5.5642838,6.335834697,0.068399852,,,,
5.654490033,6.335834697,0.068632057,,,,
5.744696267,6.335834697,0.068864262,,,,
5.8349025,6.335834697,0.069096467,,,,
5.925108733,6.335834697,0.069328672,,,,
6.015314967,6.335834697,0.069560877,,,,
6.1055212,6.335834697,0.069793082,,,,
6.195727433,6.335834697,0.070025287,,,,
6.285933667,6.335834697,0.070257492,,,,
6.3761399,6.335834697,0.070489698,,,,
6.466346133,6.335834697,0.070721903,,,,
6.556552367,6.335834697,0.070954108,,,,
6.6467586,6.335834697,0.071186313,,,,
6.736964833,6.335834697,0.071418518,,,,
6.827171067,6.335834697,0.071650723,,,,
6.9173773,6.335834697,0.071882928,,,,
7.007583533,6.335834697,0.072115133,,,,
7.097789767,6.335834697,0.072347338,,,,
7.187996,6.335834697,0.072579543,,,,
7.278202233,6.335834697,0.072811749,,,,
7.368408467,6.335834697,0.073043954,,,,
7.4586147,6.335834697,0.073276159,,,,
7.548820933,6.335834697,0.073508364,,,,
7.639027167,6.335834697,0.073740569,,,,
7.7292334,6.335834697,0.073972774,,,,
7.819439633,6.335834697,0.074204979,,,,
7.909645867,6.335834697,0.074437184,,,,
7.9998521,6.335834697,0.074669389,,,,
8.090058333,6.335834697,0.074901595,,,,
8.180264567,6.335834697,0.0751338,,,,
8.2704708,6.335834697,0.075366005,,,,
8.360677033,6.335834697,0.07559821,,,,
8.450883267,6.335834697,0.075830415,,,,
8.5410895,6.335834697,0.07606262,,,,
8.631295733,6.335834697,0.076294825,,,,
8.721501967,6.335834697,0.07652703,,,,
8.8117082,6.335834697,0.076759235,,,,
8.901914433,6.335834697,0.07699144,,,,
8.992120667,6.335834697,0.077223646,,,,
9.0823269,6.335834697,0.077455851,,,,
9.172533133,6.335834697,0.077688056,,,,
9.262739367,6.335834697,0.077920261,,,,
9.3529456,6.335834697,0.078152466,,,,
9.443151833,6.335834697,0.078384671,,,,
9.533358067,6.335834697,0.078616876,,,,
9.6235643,6.335834697,0.078849081,,,,
0.6931472,6.383620111,0.055100215,,,,
0.783353433,6.383620111,0.055332162,,,,
0.873559667,6.383620111,0.05556411,,,,
0.9637659,6.383620111,0.055796057,,,,
1.053972133,6.383620111,0.056028005,,,,
1.144178367,6.383620111,0.056259952,,,,
1.2343846,6.383620111,0.0564919,,,,
1.324590833,6.383620111,0.056723848,,,,
1.414797067,6.383620111,0.056955795,,,,
1.5050033,6.383620111,0.057187743,,,,
1.595209533,6.383620111,0.05741969,,,,
1.685415767,6.383620111,0.057651638,,,,
1.775622,6.383620111,0.057883586,,,,
1.865828233,6.383620111,0.058115533,,,,
1.956034467,6.383620111,0.058347481,,,,
2.0462407,6.383620111,0.058579428,,,,
2.136446933,6.383620111,0.058811376,,,,
2.226653167,6.383620111,0.059043323,,,,
2.3168594,6.383620111,0.059275271,,,,
2.407065633,6.383620111,0.059507219,,,,
2.497271867,6.383620111,0.059739166,,,,
2.5874781,6.383620111,0.059971114,,,,
2.677684333,6.383620111,0.060203061,,,,
2.767890567,6.383620111,0.060435009,,,,
2.8580968,6.383620111,0.060666957,,,,
2.948303033,6.383620111,0.060898904,,,,
3.038509267,6.383620111,0.061130852,,,,
3.1287155,6.383620111,0.061362799,,,,
3.218921733,6.383620111,0.061594747,,,,
3.309127967,6.383620111,0.061826694,,,,
3.3993342,6.383620111,0.062058642,,,,
3.489540433,6.383620111,0.06229059,,,,
3.579746667,6.383620111,0.062522537,,,,
3.6699529,6.383620111,0.062754485,,,,
3.760159133,6.383620111,0.062986432,,,,
3.850365367,6.383620111,0.06321838,,,,
3.9405716,6.383620111,0.063450327,,,,
4.030777833,6.383620111,0.063682275,,,,
4.120984067,6.383620111,0.063914223,,,,
4.2111903,6.383620111,0.06414617,,,,
4.301396533,6.383620111,0.064378118,,,,
4.391602767,6.383620111,0.064610065,,,,
4.481809,6.383620111,0.064842013,,,,
4.572015233,6.383620111,0.065073961,,,,
4.662221467,6.383620111,0.065305908,,,,
4.7524277,6.383620111,0.065537856,,,,
4.842633933,6.383620111,0.065769803,,,,
4.932840167,6.383620111,0.066001751,,,,
5.0230464,6.383620111,0.066233698,,,,
5.113252633,6.383620111,0.066465646,,,,
5.203458867,6.383620111,0.066697594,,,,
5.2936651,6.383620111,0.066929541,,,,
5.383871333,6.383620111,0.067161489,,,,
5.474077567,6.383620111,0.067393436,,,,
5.5642838,6.383620111,0.067625384,,,,
5.654490033,6.383620111,0.067857332,,,,
5.744696267,6.383620111,0.068089279,,,,
5.8349025,6.383620111,0.068321227,,,,
5.925108733,6.383620111,0.068553174,,,,
6.015314967,6.383620111,0.068785122,,,,
6.1055212,6.383620111,0.069017069,,,,
6.195727433,6.383620111,0.069249017,,,,
6.285933667,6.383620111,0.069480965,,,,
6.3761399,6.383620111,0.069712912,,,,
6.466346133,6.383620111,0.06994486,,,,
6.556552367,6.383620111,0.070176807,,,,
6.6467586,6.383620111,0.070408755,,,,
6.736964833,6.383620111,0.070640703,,,,
6.827171067,6.383620111,0.07087265,,,,
6.9173773,6.383620111,0.071104598,,,,
7.007583533,6.383620111,0.071336545,,,,
7.097789767,6.383620111,0.071568493,,,,
7.187996,6.383620111,0.07180044,,,,
7.278202233,6.383620111,0.072032388,,,,
7.368408467,6.383620111,0.072264336,,,,
7.4586147,6.383620111,0.072496283,,,,
7.548820933,6.383620111,0.072728231,,,,
7.639027167,6.383620111,0.072960178,,,,
7.7292334,6.383620111,0.073192126,,,,
7.819439633,6.383620111,0.073424073,,,,
7.909645867,6.383620111,0.073656021,,,,
7.9998521,6.383620111,0.073887969,,,,
8.090058333,6.383620111,0.074119916,,,,
8.180264567,6.383620111,0.074351864,,,,
8.2704708,6.383620111,0.074583811,,,,
8.360677033,6.383620111,0.074815759,,,,
8.450883267,6.383620111,0.075047707,,,,
8.5410895,6.383620111,0.075279654,,,,
8.631295733,6.383620111,0.075511602,,,,
8.721501967,6.383620111,0.075743549,,,,
8.8117082,6.383620111,0.075975497,,,,
8.901914433,6.383620111,0.076207444,,,,
8.992120667,6.383620111,0.076439392,,,,
9.0823269,6.383620111,0.07667134,,,,
9.172533133,6.383620111,0.076903287,,,,
9.262739367,6.383620111,0.077135235,,,,
9.3529456,6.383620111,0.077367182,,,,
9.443151833,6.383620111,0.07759913,,,,
9.533358067,6.383620111,0.077831078,,,,
9.6235643,6.383620111,0.078063025,,,,
0.6931472,6.431405525,0.054339653,,,,
0.783353433,6.431405525,0.054571343,,,,
0.873559667,6.431405525,0.054803033,,,,
0.9637659,6.431405525,0.055034723,,,,
1.053972133,6.431405525,0.055266413,,,,
1.144178367,6.431405525,0.055498104,,,,
1.2343846,6.431405525,0.055729794,,,,
1.324590833,6.431405525,0.055961484,,,,
1.414797067,6.431405525,0.056193174,,,,
1.5050033,6.431405525,0.056424864,,,,
1.595209533,6.431405525,0.056656554,,,,
1.685415767,6.431405525,0.056888244,,,,
1.775622,6.431405525,0.057119934,,,,
1.865828233,6.431405525,0.057351624,,,,
1.956034467,6.431405525,0.057583314,,,,
2.0462407,6.431405525,0.057815004,,,,
2.136446933,6.431405525,0.058046694,,,,
2.226653167,6.431405525,0.058278384,,,,
2.3168594,6.431405525,0.058510074,,,,
2.407065633,6.431405525,0.058741764,,,,
2.497271867,6.431405525,0.058973454,,,,
2.5874781,6.431405525,0.059205144,,,,
2.677684333,6.431405525,0.059436835,,,,
2.767890567,6.431405525,0.059668525,,,,
2.8580968,6.431405525,0.059900215,,,,
2.948303033,6.431405525,0.060131905,,,,
3.038509267,6.431405525,0.060363595,,,,
3.1287155,6.431405525,0.060595285,,,,
3.218921733,6.431405525,0.060826975,,,,
3.309127967,6.431405525,0.061058665,,,,
3.3993342,6.431405525,0.061290355,,,,
3.489540433,6.431405525,0.061522045,,,,
3.579746667,6.431405525,0.061753735,,,,
3.6699529,6.431405525,0.061985425,,,,
3.760159133,6.431405525,0.062217115,,,,
3.850365367,6.431405525,0.062448805,,,,
3.9405716,6.431405525,0.062680495,,,,
4.030777833,6.431405525,0.062912185,,,,
4.120984067,6.431405525,0.063143875,,,,
4.2111903,6.431405525,0.063375565,,,,
4.301396533,6.431405525,0.063607256,,,,
4.391602767,6.431405525,0.063838946,,,,
4.481809,6.431405525,0.064070636,,,,
4.572015233,6.431405525,0.064302326,,,,
4.662221467,6.431405525,0.064534016,,,,
4.7524277,6.431405525,0.064765706,,,,
4.842633933,6.431405525,0.064997396,,,,
4.932840167,6.431405525,0.065229086,,,,
5.0230464,6.431405525,0.065460776,,,,
5.113252633,6.431405525,0.065692466,,,,
5.203458867,6.431405525,0.065924156,,,,
5.2936651,6.431405525,0.066155846,,,,
5.383871333,6.431405525,0.066387536,,,,
5.474077567,6.431405525,0.066619226,,,,
5.5642838,6.431405525,0.066850916,,,,
5.654490033,6.431405525,0.067082606,,,,
5.744696267,6.431405525,0.067314296,,,,
5.8349025,6.431405525,0.067545987,,,,
5.925108733,6.431405525,0.067777677,,,,
6.015314967,6.431405525,0.068009367,,,,
6.1055212,6.431405525,0.068241057,,,,
6.195727433,6.431405525,0.068472747,,,,
6.285933667,6.431405525,0.068704437,,,,
6.3761399,6.431405525,0.068936127,,,,
6.466346133,6.431405525,0.069167817,,,,
6.556552367,6.431405525,0.069399507,,,,
6.6467586,6.431405525,0.069631197,,,,
6.736964833,6.431405525,0.069862887,,,,
6.827171067,6.431405525,0.070094577,,,,
6.9173773,6.431405525,0.070326267,,,,
7.007583533,6.431405525,0.070557957,,,,
7.097789767,6.431405525,0.070789647,,,,
7.187996,6.431405525,0.071021337,,,,
7.278202233,6.431405525,0.071253027,,,,
7.368408467,6.431405525,0.071484718,,,,
7.4586147,6.431405525,0.071716408,,,,
7.548820933,6.431405525,0.071948098,,,,
7.639027167,6.431405525,0.072179788,,,,
7.7292334,6.431405525,0.072411478,,,,
7.819439633,6.431405525,0.072643168,,,,
7.909645867,6.431405525,0.072874858,,,,
7.9998521,6.431405525,0.073106548,,,,
8.090058333,6.431405525,0.073338238,,,,
8.180264567,6.431405525,0.073569928,,,,
8.2704708,6.431405525,0.073801618,,,,
8.360677033,6.431405525,0.074033308,,,,
8.450883267,6.431405525,0.074264998,,,,
8.5410895,6.431405525,0.074496688,,,,
8.631295733,6.431405525,0.074728378,,,,
8.721501967,6.431405525,0.074960068,,,,
8.8117082,6.431405525,0.075191758,,,,
8.901914433,6.431405525,0.075423448,,,,
8.992120667,6.431405525,0.075655139,,,,
9.0823269,6.431405525,0.075886829,,,,
9.172533133,6.431405525,0.076118519,,,,
9.262739367,6.431405525,0.076350209,,,,
9.3529456,6.431405525,0.076581899,,,,
9.443151833,6.431405525,0.076813589,,,,
9.533358067,6.431405525,0.077045279,,,,
9.6235643,6.431405525,0.077276969,,,,
0.6931472,6.479190939,0.053579092,,,,
0.783353433,6.479190939,0.053810525,,,,
0.873559667,6.479190939,0.054041957,,,,
0.9637659,6.479190939,0.05427339,,,,
1.053972133,6.479190939,0.054504822,,,,
1.144178367,6.479190939,0.054736255,,,,
1.2343846,6.479190939,0.054967687,,,,
1.324590833,6.479190939,0.05519912,,,,
1.414797067,6.479190939,0.055430552,,,,
1.5050033,6.479190939,0.055661985,,,,
1.595209533,6.479190939,0.055893417,,,,
1.685415767,6.479190939,0.05612485,,,,
1.775622,6.479190939,0.056356282,,,,
1.865828233,6.479190939,0.056587715,,,,
1.956034467,6.479190939,0.056819147,,,,
2.0462407,6.479190939,0.05705058,,,,
2.136446933,6.479190939,0.057282013,,,,
2.226653167,6.479190939,0.057513445,,,,
2.3168594,6.479190939,0.057744878,,,,
2.407065633,6.479190939,0.05797631,,,,
2.497271867,6.479190939,0.058207743,,,,
2.5874781,6.479190939,0.058439175,,,,
2.677684333,6.479190939,0.058670608,,,,
2.767890567,6.479190939,0.05890204,,,,
2.8580968,6.479190939,0.059133473,,,,
2.948303033,6.479190939,0.059364905,,,,
3.038509267,6.479190939,0.059596338,,,,
3.1287155,6.479190939,0.05982777,,,,
3.218921733,6.479190939,0.060059203,,,,
3.309127967,6.479190939,0.060290635,,,,
3.3993342,6.479190939,0.060522068,,,,
3.489540433,6.479190939,0.0607535,,,,
3.579746667,6.479190939,0.060984933,,,,
3.6699529,6.479190939,0.061216366,,,,
3.760159133,6.479190939,0.061447798,,,,
3.850365367,6.479190939,0.061679231,,,,
3.9405716,6.479190939,0.061910663,,,,
4.030777833,6.479190939,0.062142096,,,,
4.120984067,6.479190939,0.062373528,,,,
4.2111903,6.479190939,0.062604961,,,,
4.301396533,6.479190939,0.062836393,,,,
4.391602767,6.479190939,0.063067826,,,,
4.481809,6.479190939,0.063299258,,,,
4.572015233,6.479190939,0.063530691,,,,
4.662221467,6.479190939,0.063762123,,,,
4.7524277,6.479190939,0.063993556,,,,
4.842633933,6.479190939,0.064224988,,,,
4.932840167,6.479190939,0.064456421,,,,
5.0230464,6.479190939,0.064687854,,,,
5.113252633,6.479190939,0.064919286,,,,
5.203458867,6.479190939,0.065150719,,,,
5.2936651,6.479190939,0.065382151,,,,
5.383871333,6.479190939,0.065613584,,,,
5.474077567,6.479190939,0.065845016,,,,
5.5642838,6.479190939,0.066076449,,,,
5.654490033,6.479190939,0.066307881,,,,
5.744696267,6.479190939,0.066539314,,,,
5.8349025,6.479190939,0.066770746,,,,
5.925108733,6.479190939,0.067002179,,,,
6.015314967,6.479190939,0.067233611,,,,
6.1055212,6.479190939,0.067465044,,,,
6.195727433,6.479190939,0.067696476,,,,
6.285933667,6.479190939,0.067927909,,,,
6.3761399,6.479190939,0.068159342,,,,
6.466346133,6.479190939,0.068390774,,,,
6.556552367,6.479190939,0.068622207,,,,
6.6467586,6.479190939,0.068853639,,,,
6.736964833,6.479190939,0.069085072,,,,
6.827171067,6.479190939,0.069316504,,,,
6.9173773,6.479190939,0.069547937,,,,
7.007583533,6.479190939,0.069779369,,,,
7.097789767,6.479190939,0.070010802,,,,
7.187996,6.479190939,0.070242234,,,,
7.278202233,6.479190939,0.070473667,,,,
7.368408467,6.479190939,0.070705099,,,,
7.4586147,6.479190939,0.070936532,,,,
7.548820933,6.479190939,0.071167964,,,,
7.639027167,6.479190939,0.071399397,,,,
7.7292334,6.479190939,0.07163083,,,,
7.819439633,6.479190939,0.071862262,,,,
7.909645867,6.479190939,0.072093695,,,,
7.9998521,6.479190939,0.072325127,,,,
8.090058333,6.479190939,0.07255656,,,,
8.180264567,6.479190939,0.072787992,,,,
8.2704708,6.479190939,0.073019425,,,,
8.360677033,6.479190939,0.073250857,,,,
8.450883267,6.479190939,0.07348229,,,,
8.5410895,6.479190939,0.073713722,,,,
8.631295733,6.479190939,0.073945155,,,,
8.721501967,6.479190939,0.074176587,,,,
8.8117082,6.479190939,0.07440802,,,,
8.901914433,6.479190939,0.074639452,,,,
8.992120667,6.479190939,0.074870885,,,,
9.0823269,6.479190939,0.075102318,,,,
9.172533133,6.479190939,0.07533375,,,,
9.262739367,6.479190939,0.075565183,,,,
9.3529456,6.479190939,0.075796615,,,,
9.443151833,6.479190939,0.076028048,,,,
9.533358067,6.479190939,0.07625948,,,,
9.6235643,6.479190939,0.076490913,,,,
0.6931472,6.526976354,0.052818531,,,,
0.783353433,6.526976354,0.053049706,,,,
0.873559667,6.526976354,0.053280881,,,,
0.9637659,6.526976354,0.053512056,,,,
1.053972133,6.526976354,0.053743231,,,,
1.144178367,6.526976354,0.053974406,,,,
1.2343846,6.526976354,0.054205581,,,,
1.324590833,6.526976354,0.054436756,,,,
1.414797067,6.526976354,0.054667931,,,,
1.5050033,6.526976354,0.054899106,,,,
1.595209533,6.526976354,0.055130281,,,,
1.685415767,6.526976354,0.055361456,,,,
1.775622,6.526976354,0.055592631,,,,
1.865828233,6.526976354,0.055823806,,,,
1.956034467,6.526976354,0.056054981,,,,
2.0462407,6.526976354,0.056286156,,,,
2.136446933,6.526976354,0.056517331,,,,
2.226653167,6.526976354,0.056748506,,,,
2.3168594,6.526976354,0.056979681,,,,
2.407065633,6.526976354,0.057210856,,,,
2.497271867,6.526976354,0.057442031,,,,
2.5874781,6.526976354,0.057673206,,,,
2.677684333,6.526976354,0.057904381,,,,
2.767890567,6.526976354,0.058135556,,,,
2.8580968,6.526976354,0.058366731,,,,
2.948303033,6.526976354,0.058597906,,,,
3.038509267,6.526976354,0.058829081,,,,
3.1287155,6.526976354,0.059060256,,,,
3.218921733,6.526976354,0.059291431,,,,
3.309127967,6.526976354,0.059522606,,,,
3.3993342,6.526976354,0.059753781,,,,
3.489540433,6.526976354,0.059984956,,,,
3.579746667,6.526976354,0.060216131,,,,
3.6699529,6.526976354,0.060447306,,,,
3.760159133,6.526976354,0.060678481,,,,
3.850365367,6.526976354,0.060909656,,,,
3.9405716,6.526976354,0.061140831,,,,
4.030777833,6.526976354,0.061372006,,,,
4.120984067,6.526976354,0.061603181,,,,
4.2111903,6.526976354,0.061834356,,,,
4.301396533,6.526976354,0.062065531,,,,
4.391602767,6.526976354,0.062296706,,,,
4.481809,6.526976354,0.062527881,,,,
4.572015233,6.526976354,0.062759056,,,,
4.662221467,6.526976354,0.062990231,,,,
4.7524277,6.526976354,0.063221406,,,,
4.842633933,6.526976354,0.063452581,,,,
4.932840167,6.526976354,0.063683756,,,,
5.0230464,6.526976354,0.063914931,,,,
5.113252633,6.526976354,0.064146106,,,,
5.203458867,6.526976354,0.064377281,,,,
5.2936651,6.526976354,0.064608456,,,,
5.383871333,6.526976354,0.064839631,,,,
5.474077567,6.526976354,0.065070806,,,,
5.5642838,6.526976354,0.065301981,,,,
5.654490033,6.526976354,0.065533156,,,,
5.744696267,6.526976354,0.065764331,,,,
5.8349025,6.526976354,0.065995506,,,,
5.925108733,6.526976354,0.066226681,,,,
6.015314967,6.526976354,0.066457856,,,,
6.1055212,6.526976354,0.066689031,,,,
6.195727433,6.526976354,0.066920206,,,,
6.285933667,6.526976354,0.067151381,,,,
6.3761399,6.526976354,0.067382556,,,,
6.466346133,6.526976354,0.067613731,,,,
6.556552367,6.526976354,0.067844906,,,,
6.6467586,6.526976354,0.068076081,,,,
6.736964833,6.526976354,0.068307256,,,,
6.827171067,6.526976354,0.068538431,,,,
6.9173773,6.526976354,0.068769606,,,,
7.007583533,6.526976354,0.069000781,,,,
7.097789767,6.526976354,0.069231956,,,,
7.187996,6.526976354,0.069463131,,,,
7.278202233,6.526976354,0.069694306,,,,
7.368408467,6.526976354,0.069925481,,,,
7.4586147,6.526976354,0.070156656,,,,
7.548820933,6.526976354,0.070387831,,,,
7.639027167,6.526976354,0.070619006,,,,
7.7292334,6.526976354,0.070850181,,,,
7.819439633,6.526976354,0.071081356,,,,
7.909645867,6.526976354,0.071312531,,,,
7.9998521,6.526976354,0.071543706,,,,
8.090058333,6.526976354,0.071774881,,,,
8.180264567,6.526976354,0.072006056,,,,
8.2704708,6.526976354,0.072237231,,,,
8.360677033,6.526976354,0.072468406,,,,
8.450883267,6.526976354,0.072699581,,,,
8.5410895,6.526976354,0.072930756,,,,
8.631295733,6.526976354,0.073161931,,,,
8.721501967,6.526976354,0.073393106,,,,
8.8117082,6.526976354,0.073624281,,,,
8.901914433,6.526976354,0.073855456,,,,
8.992120667,6.526976354,0.074086632,,,,
9.0823269,6.526976354,0.074317807,,,,
9.172533133,6.526976354,0.074548982,,,,
9.262739367,6.526976354,0.074780157,,,,
9.3529456,6.526976354,0.075011332,,,,
9.443151833,6.526976354,0.075242507,,,,
9.533358067,6.526976354,0.075473682,,,,
9.6235643,6.526976354,0.075704857,,,,
0.6931472,6.574761768,0.052057969,,,,
0.783353433,6.574761768,0.052288887,,,,
0.873559667,6.574761768,0.052519804,,,,
0.9637659,6.574761768,0.052750722,,,,
1.053972133,6.574761768,0.052981639,,,,
1.144178367,6.574761768,0.053212557,,,,
1.2343846,6.574761768,0.053443474,,,,
1.324590833,6.574761768,0.053674392,,,,
