est.Com.Size.Gradient,est.Spatial,est.beta,Com.Size.Gradient,Spatial,BD
4.34145903,-0.453997333,0.010320275,,,
4.403110242,-0.453997333,0.010298181,,,
4.464761455,-0.453997333,0.010276135,,,
4.526412667,-0.453997333,0.010254135,,,
4.588063879,-0.453997333,0.010232183,,,
4.649715091,-0.453997333,0.010210277,,,
4.711366303,-0.453997333,0.010188419,,,
4.773017515,-0.453997333,0.010166607,,,
4.834668727,-0.453997333,0.010144842,,,
4.896319939,-0.453997333,0.010123124,,,
4.957971152,-0.453997333,0.010101452,,,
5.019622364,-0.453997333,0.010079826,,,
5.081273576,-0.453997333,0.010058247,,,
5.142924788,-0.453997333,0.010036714,,,
5.204576,-0.453997333,0.010015227,,,
5.266227212,-0.453997333,0.009993786,,,
5.327878424,-0.453997333,0.009972391,,,
5.389529636,-0.453997333,0.009951042,,,
5.451180848,-0.453997333,0.009929738,,,
5.512832061,-0.453997333,0.00990848,,,
5.574483273,-0.453997333,0.009887268,,,
5.636134485,-0.453997333,0.009866101,,,
5.697785697,-0.453997333,0.009844979,,,
5.759436909,-0.453997333,0.009823903,,,
5.821088121,-0.453997333,0.009802872,,,
5.882739333,-0.453997333,0.009781885,,,
5.944390545,-0.453997333,0.009760944,,,
6.006041758,-0.453997333,0.009740047,,,
6.06769297,-0.453997333,0.009719195,,,
6.129344182,-0.453997333,0.009698388,,,
6.190995394,-0.453997333,0.009677626,,,
6.252646606,-0.453997333,0.009656907,,,
6.314297818,-0.453997333,0.009636234,,,
6.37594903,-0.453997333,0.009615604,,,
6.437600242,-0.453997333,0.009595019,,,
6.499251455,-0.453997333,0.009574477,,,
6.560902667,-0.453997333,0.00955398,,,
6.622553879,-0.453997333,0.009533526,,,
6.684205091,-0.453997333,0.009513117,,,
6.745856303,-0.453997333,0.009492751,,,
6.807507515,-0.453997333,0.009472428,,,
6.869158727,-0.453997333,0.009452149,,,
6.930809939,-0.453997333,0.009431914,,,
6.992461152,-0.453997333,0.009411722,,,
7.054112364,-0.453997333,0.009391573,,,
7.115763576,-0.453997333,0.009371467,,,
7.177414788,-0.453997333,0.009351404,,,
7.239066,-0.453997333,0.009331385,,,
7.300717212,-0.453997333,0.009311408,,,
7.362368424,-0.453997333,0.009291473,,,
7.424019636,-0.453997333,0.009271582,,,
7.485670848,-0.453997333,0.009251733,,,
7.547322061,-0.453997333,0.009231927,,,
7.608973273,-0.453997333,0.009212163,,,
7.670624485,-0.453997333,0.009192441,,,
7.732275697,-0.453997333,0.009172761,,,
7.793926909,-0.453997333,0.009153124,,,
7.855578121,-0.453997333,0.009133529,,,
7.917229333,-0.453997333,0.009113975,,,
7.978880545,-0.453997333,0.009094464,,,
8.040531758,-0.453997333,0.009074994,,,
8.10218297,-0.453997333,0.009055566,,,
8.163834182,-0.453997333,0.00903618,,,
8.225485394,-0.453997333,0.009016835,,,
8.287136606,-0.453997333,0.008997531,,,
8.348787818,-0.453997333,0.008978269,,,
8.41043903,-0.453997333,0.008959048,,,
8.472090242,-0.453997333,0.008939868,,,
8.533741455,-0.453997333,0.008920729,,,
8.595392667,-0.453997333,0.008901631,,,
8.657043879,-0.453997333,0.008882574,,,
8.718695091,-0.453997333,0.008863558,,,
8.780346303,-0.453997333,0.008844583,,,
8.841997515,-0.453997333,0.008825648,,,
8.903648727,-0.453997333,0.008806754,,,
8.965299939,-0.453997333,0.0087879,,,
9.026951152,-0.453997333,0.008769087,,,
9.088602364,-0.453997333,0.008750314,,,
9.150253576,-0.453997333,0.008731581,,,
9.211904788,-0.453997333,0.008712888,,,
9.273556,-0.453997333,0.008694235,,,
3.170086,-0.359095,0.010727275,,,
3.231737212,-0.359095,0.010702939,,,
3.293388424,-0.359095,0.010678658,,,
3.355039636,-0.359095,0.010654432,,,
3.416690848,-0.359095,0.010630261,,,
3.478342061,-0.359095,0.010606144,,,
3.539993273,-0.359095,0.010582083,,,
3.601644485,-0.359095,0.010558076,,,
3.663295697,-0.359095,0.010534124,,,
3.724946909,-0.359095,0.010510226,,,
3.786598121,-0.359095,0.010486382,,,
3.848249333,-0.359095,0.010462592,,,
3.909900545,-0.359095,0.010438856,,,
3.971551758,-0.359095,0.010415174,,,
4.03320297,-0.359095,0.010391546,,,
4.094854182,-0.359095,0.010367971,,,
4.156505394,-0.359095,0.01034445,,,
4.218156606,-0.359095,0.010320982,,,
4.279807818,-0.359095,0.010297568,,,
4.34145903,-0.359095,0.010274206,,,
4.403110242,-0.359095,0.010250898,,,
4.464761455,-0.359095,0.010227642,,,
4.526412667,-0.359095,0.01020444,,,
4.588063879,-0.359095,0.010181289,,,
4.649715091,-0.359095,0.010158192,,,
4.711366303,-0.359095,0.010135146,,,
4.773017515,-0.359095,0.010112154,,,
4.834668727,-0.359095,0.010089213,,,
4.896319939,-0.359095,0.010066324,,,
4.957971152,-0.359095,0.010043487,,,
5.019622364,-0.359095,0.010020702,,,
5.081273576,-0.359095,0.009997969,,,
5.142924788,-0.359095,0.009975287,,,
5.204576,-0.359095,0.009952657,,,
5.266227212,-0.359095,0.009930078,,,
5.327878424,-0.359095,0.00990755,,,
5.389529636,-0.359095,0.009885073,,,
5.451180848,-0.359095,0.009862648,,,
5.512832061,-0.359095,0.009840273,,,
5.574483273,-0.359095,0.009817949,,,
5.636134485,-0.359095,0.009795676,,,
5.697785697,-0.359095,0.009773453,,,
5.759436909,-0.359095,0.009751281,,,
5.821088121,-0.359095,0.009729158,,,
5.882739333,-0.359095,0.009707086,,,
5.944390545,-0.359095,0.009685065,,,
6.006041758,-0.359095,0.009663093,,,
6.06769297,-0.359095,0.009641171,,,
6.129344182,-0.359095,0.009619298,,,
6.190995394,-0.359095,0.009597476,,,
6.252646606,-0.359095,0.009575703,,,
6.314297818,-0.359095,0.009553979,,,
6.37594903,-0.359095,0.009532304,,,
6.437600242,-0.359095,0.009510679,,,
6.499251455,-0.359095,0.009489103,,,
6.560902667,-0.359095,0.009467575,,,
6.622553879,-0.359095,0.009446097,,,
6.684205091,-0.359095,0.009424667,,,
6.745856303,-0.359095,0.009403286,,,
6.807507515,-0.359095,0.009381953,,,
6.869158727,-0.359095,0.009360669,,,
6.930809939,-0.359095,0.009339433,,,
6.992461152,-0.359095,0.009318245,,,
7.054112364,-0.359095,0.009297106,,,
7.115763576,-0.359095,0.009276014,,,
7.177414788,-0.359095,0.00925497,,,
7.239066,-0.359095,0.009233974,,,
7.300717212,-0.359095,0.009213025,,,
7.362368424,-0.359095,0.009192124,,,
7.424019636,-0.359095,0.009171271,,,
7.485670848,-0.359095,0.009150465,,,
7.547322061,-0.359095,0.009129705,,,
7.608973273,-0.359095,0.009108993,,,
7.670624485,-0.359095,0.009088328,,,
7.732275697,-0.359095,0.00906771,,,
7.793926909,-0.359095,0.009047139,,,
7.855578121,-0.359095,0.009026614,,,
7.917229333,-0.359095,0.009006136,,,
7.978880545,-0.359095,0.008985705,,,
8.040531758,-0.359095,0.008965319,,,
8.10218297,-0.359095,0.00894498,,,
8.163834182,-0.359095,0.008924687,,,
8.225485394,-0.359095,0.008904441,,,
8.287136606,-0.359095,0.00888424,,,
8.348787818,-0.359095,0.008864085,,,
8.41043903,-0.359095,0.008843975,,,
8.472090242,-0.359095,0.008823911,,,
8.533741455,-0.359095,0.008803893,,,
8.595392667,-0.359095,0.00878392,,,
8.657043879,-0.359095,0.008763993,,,
8.718695091,-0.359095,0.00874411,,,
8.780346303,-0.359095,0.008724273,,,
8.841997515,-0.359095,0.008704481,,,
8.903648727,-0.359095,0.008684734,,,
8.965299939,-0.359095,0.008665031,,,
9.026951152,-0.359095,0.008645373,,,
9.088602364,-0.359095,0.00862576,,,
9.150253576,-0.359095,0.008606192,,,
9.211904788,-0.359095,0.008586667,,,
9.273556,-0.359095,0.008567187,,,
3.170086,-0.264192667,0.01070541,,,
3.231737212,-0.264192667,0.010679755,,,
3.293388424,-0.264192667,0.010654162,,,
3.355039636,-0.264192667,0.01062863,,,
3.416690848,-0.264192667,0.01060316,,,
3.478342061,-0.264192667,0.01057775,,,
3.539993273,-0.264192667,0.010552401,,,
3.601644485,-0.264192667,0.010527113,,,
3.663295697,-0.264192667,0.010501886,,,
3.724946909,-0.264192667,0.010476719,,,
3.786598121,-0.264192667,0.010451612,,,
3.848249333,-0.264192667,0.010426566,,,
3.909900545,-0.264192667,0.010401579,,,
3.971551758,-0.264192667,0.010376653,,,
4.03320297,-0.264192667,0.010351786,,,
4.094854182,-0.264192667,0.010326979,,,
4.156505394,-0.264192667,0.010302231,,,
4.218156606,-0.264192667,0.010277542,,,
4.279807818,-0.264192667,0.010252913,,,
4.34145903,-0.264192667,0.010228343,,,
4.403110242,-0.264192667,0.010203831,,,
4.464761455,-0.264192667,0.010179379,,,
4.526412667,-0.264192667,0.010154985,,,
4.588063879,-0.264192667,0.010130649,,,
4.649715091,-0.264192667,0.010106372,,,
4.711366303,-0.264192667,0.010082153,,,
4.773017515,-0.264192667,0.010057992,,,
4.834668727,-0.264192667,0.010033888,,,
4.896319939,-0.264192667,0.010009843,,,
4.957971152,-0.264192667,0.009985855,,,
5.019622364,-0.264192667,0.009961925,,,
5.081273576,-0.264192667,0.009938052,,,
5.142924788,-0.264192667,0.009914236,,,
5.204576,-0.264192667,0.009890477,,,
5.266227212,-0.264192667,0.009866776,,,
5.327878424,-0.264192667,0.009843131,,,
5.389529636,-0.264192667,0.009819542,,,
5.451180848,-0.264192667,0.009796011,,,
5.512832061,-0.264192667,0.009772535,,,
5.574483273,-0.264192667,0.009749116,,,
5.636134485,-0.264192667,0.009725753,,,
5.697785697,-0.264192667,0.009702446,,,
5.759436909,-0.264192667,0.009679195,,,
5.821088121,-0.264192667,0.009656,,,
5.882739333,-0.264192667,0.00963286,,,
5.944390545,-0.264192667,0.009609775,,,
6.006041758,-0.264192667,0.009586746,,,
6.06769297,-0.264192667,0.009563772,,,
6.129344182,-0.264192667,0.009540854,,,
6.190995394,-0.264192667,0.00951799,,,
6.252646606,-0.264192667,0.009495181,,,
6.314297818,-0.264192667,0.009472426,,,
6.37594903,-0.264192667,0.009449726,,,
6.437600242,-0.264192667,0.009427081,,,
6.499251455,-0.264192667,0.009404489,,,
6.560902667,-0.264192667,0.009381952,,,
6.622553879,-0.264192667,0.009359469,,,
6.684205091,-0.264192667,0.00933704,,,
6.745856303,-0.264192667,0.009314664,,,
6.807507515,-0.264192667,0.009292343,,,
6.869158727,-0.264192667,0.009270074,,,
6.930809939,-0.264192667,0.009247859,,,
6.992461152,-0.264192667,0.009225697,,,
7.054112364,-0.264192667,0.009203589,,,
7.115763576,-0.264192667,0.009181533,,,
7.177414788,-0.264192667,0.00915953,,,
7.239066,-0.264192667,0.00913758,,,
7.300717212,-0.264192667,0.009115683,,,
7.362368424,-0.264192667,0.009093838,,,
7.424019636,-0.264192667,0.009072045,,,
7.485670848,-0.264192667,0.009050305,,,
7.547322061,-0.264192667,0.009028616,,,
7.608973273,-0.264192667,0.00900698,,,
7.670624485,-0.264192667,0.008985395,,,
7.732275697,-0.264192667,0.008963863,,,
7.793926909,-0.264192667,0.008942381,,,
7.855578121,-0.264192667,0.008920952,,,
7.917229333,-0.264192667,0.008899573,,,
7.978880545,-0.264192667,0.008878246,,,
8.040531758,-0.264192667,0.00885697,,,
8.10218297,-0.264192667,0.008835745,,,
8.163834182,-0.264192667,0.008814571,,,
8.225485394,-0.264192667,0.008793448,,,
8.287136606,-0.264192667,0.008772375,,,
8.348787818,-0.264192667,0.008751352,,,
8.41043903,-0.264192667,0.00873038,,,
8.472090242,-0.264192667,0.008709459,,,
8.533741455,-0.264192667,0.008688587,,,
8.595392667,-0.264192667,0.008667766,,,
8.657043879,-0.264192667,0.008646994,,,
8.718695091,-0.264192667,0.008626272,,,
8.780346303,-0.264192667,0.0086056,,,
8.841997515,-0.264192667,0.008584977,,,
8.903648727,-0.264192667,0.008564404,,,
8.965299939,-0.264192667,0.00854388,,,
9.026951152,-0.264192667,0.008523406,,,
9.088602364,-0.264192667,0.00850298,,,
9.150253576,-0.264192667,0.008482603,,,
9.211904788,-0.264192667,0.008462275,,,
9.273556,-0.264192667,0.008441996,,,
3.170086,-0.169290333,0.01068359,,,
3.231737212,-0.169290333,0.010656622,,,
3.293388424,-0.169290333,0.010629723,,,
3.355039636,-0.169290333,0.010602891,,,
3.416690848,-0.169290333,0.010576128,,,
3.478342061,-0.169290333,0.010549432,,,
3.539993273,-0.169290333,0.010522803,,,
3.601644485,-0.169290333,0.010496241,,,
3.663295697,-0.169290333,0.010469747,,,
3.724946909,-0.169290333,0.010443319,,,
3.786598121,-0.169290333,0.010416958,,,
3.848249333,-0.169290333,0.010390664,,,
3.909900545,-0.169290333,0.010364436,,,
3.971551758,-0.169290333,0.010338274,,,
4.03320297,-0.169290333,0.010312178,,,
4.094854182,-0.169290333,0.010286148,,,
4.156505394,-0.169290333,0.010260184,,,
4.218156606,-0.169290333,0.010234285,,,
4.279807818,-0.169290333,0.010208452,,,
4.34145903,-0.169290333,0.010182684,,,
4.403110242,-0.169290333,0.010156981,,,
4.464761455,-0.169290333,0.010131343,,,
4.526412667,-0.169290333,0.010105769,,,
4.588063879,-0.169290333,0.010080261,,,
4.649715091,-0.169290333,0.010054816,,,
4.711366303,-0.169290333,0.010029436,,,
4.773017515,-0.169290333,0.01000412,,,
4.834668727,-0.169290333,0.009978867,,,
4.896319939,-0.169290333,0.009953679,,,
4.957971152,-0.169290333,0.009928554,,,
5.019622364,-0.169290333,0.009903492,,,
5.081273576,-0.169290333,0.009878494,,,
5.142924788,-0.169290333,0.009853559,,,
5.204576,-0.169290333,0.009828686,,,
5.266227212,-0.169290333,0.009803877,,,
5.327878424,-0.169290333,0.00977913,,,
5.389529636,-0.169290333,0.009754446,,,
5.451180848,-0.169290333,0.009729824,,,
5.512832061,-0.169290333,0.009705264,,,
5.574483273,-0.169290333,0.009680766,,,
5.636134485,-0.169290333,0.00965633,,,
5.697785697,-0.169290333,0.009631955,,,
5.759436909,-0.169290333,0.009607642,,,
5.821088121,-0.169290333,0.009583391,,,
5.882739333,-0.169290333,0.009559201,,,
5.944390545,-0.169290333,0.009535071,,,
6.006041758,-0.169290333,0.009511003,,,
6.06769297,-0.169290333,0.009486995,,,
6.129344182,-0.169290333,0.009463048,,,
6.190995394,-0.169290333,0.009439162,,,
6.252646606,-0.169290333,0.009415336,,,
6.314297818,-0.169290333,0.00939157,,,
6.37594903,-0.169290333,0.009367863,,,
6.437600242,-0.169290333,0.009344217,,,
6.499251455,-0.169290333,0.009320631,,,
6.560902667,-0.169290333,0.009297104,,,
6.622553879,-0.169290333,0.009273636,,,
6.684205091,-0.169290333,0.009250227,,,
6.745856303,-0.169290333,0.009226878,,,
6.807507515,-0.169290333,0.009203588,,,
6.869158727,-0.169290333,0.009180356,,,
6.930809939,-0.169290333,0.009157183,,,
6.992461152,-0.169290333,0.009134069,,,
7.054112364,-0.169290333,0.009111013,,,
7.115763576,-0.169290333,0.009088015,,,
7.177414788,-0.169290333,0.009065075,,,
7.239066,-0.169290333,0.009042193,,,
7.300717212,-0.169290333,0.009019369,,,
7.362368424,-0.169290333,0.008996602,,,
7.424019636,-0.169290333,0.008973893,,,
7.485670848,-0.169290333,0.008951241,,,
7.547322061,-0.169290333,0.008928646,,,
7.608973273,-0.169290333,0.008906109,,,
7.670624485,-0.169290333,0.008883628,,,
7.732275697,-0.169290333,0.008861204,,,
7.793926909,-0.169290333,0.008838837,,,
7.855578121,-0.169290333,0.008816526,,,
7.917229333,-0.169290333,0.008794271,,,
7.978880545,-0.169290333,0.008772073,,,
8.040531758,-0.169290333,0.00874993,,,
8.10218297,-0.169290333,0.008727844,,,
8.163834182,-0.169290333,0.008705813,,,
8.225485394,-0.169290333,0.008683838,,,
8.287136606,-0.169290333,0.008661918,,,
8.348787818,-0.169290333,0.008640054,,,
8.41043903,-0.169290333,0.008618245,,,
8.472090242,-0.169290333,0.008596491,,,
8.533741455,-0.169290333,0.008574792,,,
8.595392667,-0.169290333,0.008553147,,,
8.657043879,-0.169290333,0.008531557,,,
8.718695091,-0.169290333,0.008510022,,,
8.780346303,-0.169290333,0.008488541,,,
8.841997515,-0.169290333,0.008467115,,,
8.903648727,-0.169290333,0.008445742,,,
8.965299939,-0.169290333,0.008424423,,,
9.026951152,-0.169290333,0.008403158,,,
9.088602364,-0.169290333,0.008381947,,,
9.150253576,-0.169290333,0.00836079,,,
9.211904788,-0.169290333,0.008339685,,,
9.273556,-0.169290333,0.008318634,,,
3.170086,-0.074388,0.010661814,,,
3.231737212,-0.074388,0.010633539,,,
3.293388424,-0.074388,0.01060534,,,
3.355039636,-0.074388,0.010577215,,,
3.416690848,-0.074388,0.010549165,,,
3.478342061,-0.074388,0.010521189,,,
3.539993273,-0.074388,0.010493287,,,
3.601644485,-0.074388,0.01046546,,,
3.663295697,-0.074388,0.010437706,,,
3.724946909,-0.074388,0.010410026,,,
3.786598121,-0.074388,0.010382419,,,
3.848249333,-0.074388,0.010354885,,,
3.909900545,-0.074388,0.010327425,,,
3.971551758,-0.074388,0.010300037,,,
4.03320297,-0.074388,0.010272722,,,
4.094854182,-0.074388,0.010245479,,,
4.156505394,-0.074388,0.010218309,,,
4.218156606,-0.074388,0.010191211,,,
4.279807818,-0.074388,0.010164184,,,
4.34145903,-0.074388,0.010137229,,,
4.403110242,-0.074388,0.010110346,,,
4.464761455,-0.074388,0.010083534,,,
4.526412667,-0.074388,0.010056793,,,
4.588063879,-0.074388,0.010030123,,,
4.649715091,-0.074388,0.010003523,,,
4.711366303,-0.074388,0.009976995,,,
4.773017515,-0.074388,0.009950536,,,
4.834668727,-0.074388,0.009924148,,,
4.896319939,-0.074388,0.00989783,,,
4.957971152,-0.074388,0.009871581,,,
5.019622364,-0.074388,0.009845402,,,
5.081273576,-0.074388,0.009819293,,,
5.142924788,-0.074388,0.009793253,,,
5.204576,-0.074388,0.009767282,,,
5.266227212,-0.074388,0.009741379,,,
5.327878424,-0.074388,0.009715546,,,
5.389529636,-0.074388,0.009689781,,,
5.451180848,-0.074388,0.009664084,,,
5.512832061,-0.074388,0.009638455,,,
5.574483273,-0.074388,0.009612895,,,
5.636134485,-0.074388,0.009587402,,,
5.697785697,-0.074388,0.009561977,,,
5.759436909,-0.074388,0.009536619,,,
5.821088121,-0.074388,0.009511328,,,
5.882739333,-0.074388,0.009486105,,,
5.944390545,-0.074388,0.009460948,,,
6.006041758,-0.074388,0.009435858,,,
6.06769297,-0.074388,0.009410835,,,
6.129344182,-0.074388,0.009385878,,,
6.190995394,-0.074388,0.009360987,,,
6.252646606,-0.074388,0.009336162,,,
6.314297818,-0.074388,0.009311403,,,
6.37594903,-0.074388,0.00928671,,,
6.437600242,-0.074388,0.009262082,,,
6.499251455,-0.074388,0.009237519,,,
6.560902667,-0.074388,0.009213022,,,
6.622553879,-0.074388,0.00918859,,,
6.684205091,-0.074388,0.009164222,,,
6.745856303,-0.074388,0.009139919,,,
6.807507515,-0.074388,0.009115681,,,
6.869158727,-0.074388,0.009091506,,,
6.930809939,-0.074388,0.009067396,,,
6.992461152,-0.074388,0.00904335,,,
7.054112364,-0.074388,0.009019367,,,
7.115763576,-0.074388,0.008995449,,,
7.177414788,-0.074388,0.008971593,,,
7.239066,-0.074388,0.008947801,,,
7.300717212,-0.074388,0.008924072,,,
7.362368424,-0.074388,0.008900406,,,
7.424019636,-0.074388,0.008876802,,,
7.485670848,-0.074388,0.008853262,,,
7.547322061,-0.074388,0.008829783,,,
7.608973273,-0.074388,0.008806367,,,
7.670624485,-0.074388,0.008783013,,,
7.732275697,-0.074388,0.008759721,,,
7.793926909,-0.074388,0.008736491,,,
7.855578121,-0.074388,0.008713322,,,
7.917229333,-0.074388,0.008690215,,,
7.978880545,-0.074388,0.008667169,,,
8.040531758,-0.074388,0.008644184,,,
8.10218297,-0.074388,0.00862126,,,
8.163834182,-0.074388,0.008598397,,,
8.225485394,-0.074388,0.008575595,,,
8.287136606,-0.074388,0.008552853,,,
8.348787818,-0.074388,0.008530171,,,
8.41043903,-0.074388,0.00850755,,,
8.472090242,-0.074388,0.008484988,,,
8.533741455,-0.074388,0.008462486,,,
8.595392667,-0.074388,0.008440044,,,
8.657043879,-0.074388,0.008417662,,,
8.718695091,-0.074388,0.008395339,,,
8.780346303,-0.074388,0.008373075,,,
8.841997515,-0.074388,0.00835087,,,
8.903648727,-0.074388,0.008328724,,,
8.965299939,-0.074388,0.008306636,,,
9.026951152,-0.074388,0.008284608,,,
9.088602364,-0.074388,0.008262637,,,
9.150253576,-0.074388,0.008240725,,,
9.211904788,-0.074388,0.008218871,,,
9.273556,-0.074388,0.008197075,,,
3.170086,0.020514333,0.010640082,,,
3.231737212,0.020514333,0.010610506,,,
3.293388424,0.020514333,0.010581013,,,
3.355039636,0.020514333,0.010551601,,,
3.416690848,0.020514333,0.010522271,,,
3.478342061,0.020514333,0.010493022,,,
3.539993273,0.020514333,0.010463855,,,
3.601644485,0.020514333,0.010434769,,,
3.663295697,0.020514333,0.010405763,,,
3.724946909,0.020514333,0.010376839,,,
3.786598121,0.020514333,0.010347994,,,
3.848249333,0.020514333,0.01031923,,,
3.909900545,0.020514333,0.010290546,,,
3.971551758,0.020514333,0.010261942,,,
4.03320297,0.020514333,0.010233417,,,
4.094854182,0.020514333,0.010204971,,,
4.156505394,0.020514333,0.010176605,,,
4.218156606,0.020514333,0.010148317,,,
4.279807818,0.020514333,0.010120108,,,
4.34145903,0.020514333,0.010091977,,,
4.403110242,0.020514333,0.010063925,,,
4.464761455,0.020514333,0.01003595,,,
4.526412667,0.020514333,0.010008053,,,
4.588063879,0.020514333,0.009980234,,,
4.649715091,0.020514333,0.009952492,,,
4.711366303,0.020514333,0.009924828,,,
4.773017515,0.020514333,0.00989724,,,
4.834668727,0.020514333,0.009869729,,,
4.896319939,0.020514333,0.009842294,,,
4.957971152,0.020514333,0.009814936,,,
5.019622364,0.020514333,0.009787653,,,
5.081273576,0.020514333,0.009760447,,,
5.142924788,0.020514333,0.009733316,,,
5.204576,0.020514333,0.00970626,,,
5.266227212,0.020514333,0.00967928,,,
5.327878424,0.020514333,0.009652375,,,
5.389529636,0.020514333,0.009625544,,,
5.451180848,0.020514333,0.009598788,,,
5.512832061,0.020514333,0.009572107,,,
5.574483273,0.020514333,0.009545499,,,
5.636134485,0.020514333,0.009518966,,,
5.697785697,0.020514333,0.009492506,,,
5.759436909,0.020514333,0.00946612,,,
5.821088121,0.020514333,0.009439807,,,
5.882739333,0.020514333,0.009413568,,,
5.944390545,0.020514333,0.009387401,,,
6.006041758,0.020514333,0.009361307,,,
6.06769297,0.020514333,0.009335286,,,
6.129344182,0.020514333,0.009309336,,,
6.190995394,0.020514333,0.009283459,,,
6.252646606,0.020514333,0.009257654,,,
6.314297818,0.020514333,0.009231921,,,
6.37594903,0.020514333,0.009206259,,,
6.437600242,0.020514333,0.009180669,,,
6.499251455,0.020514333,0.00915515,,,
6.560902667,0.020514333,0.009129701,,,
6.622553879,0.020514333,0.009104323,,,
6.684205091,0.020514333,0.009079016,,,
6.745856303,0.020514333,0.00905378,,,
6.807507515,0.020514333,0.009028613,,,
6.869158727,0.020514333,0.009003516,,,
6.930809939,0.020514333,0.008978489,,,
6.992461152,0.020514333,0.008953532,,,
7.054112364,0.020514333,0.008928644,,,
7.115763576,0.020514333,0.008903825,,,
7.177414788,0.020514333,0.008879076,,,
7.239066,0.020514333,0.008854395,,,
7.300717212,0.020514333,0.008829782,,,
7.362368424,0.020514333,0.008805238,,,
7.424019636,0.020514333,0.008780763,,,
7.485670848,0.020514333,0.008756355,,,
7.547322061,0.020514333,0.008732015,,,
7.608973273,0.020514333,0.008707743,,,
7.670624485,0.020514333,0.008683538,,,
7.732275697,0.020514333,0.008659401,,,
7.793926909,0.020514333,0.00863533,,,
7.855578121,0.020514333,0.008611327,,,
7.917229333,0.020514333,0.00858739,,,
7.978880545,0.020514333,0.00856352,,,
8.040531758,0.020514333,0.008539716,,,
8.10218297,0.020514333,0.008515978,,,
8.163834182,0.020514333,0.008492307,,,
8.225485394,0.020514333,0.008468701,,,
8.287136606,0.020514333,0.00844516,,,
8.348787818,0.020514333,0.008421686,,,
8.41043903,0.020514333,0.008398276,,,
8.472090242,0.020514333,0.008374932,,,
8.533741455,0.020514333,0.008351652,,,
8.595392667,0.020514333,0.008328437,,,
8.657043879,0.020514333,0.008305287,,,
8.718695091,0.020514333,0.008282201,,,
8.780346303,0.020514333,0.008259179,,,
8.841997515,0.020514333,0.008236221,,,
8.903648727,0.020514333,0.008213327,,,
8.965299939,0.020514333,0.008190496,,,
9.026951152,0.020514333,0.008167729,,,
9.088602364,0.020514333,0.008145026,,,
9.150253576,0.020514333,0.008122385,,,
9.211904788,0.020514333,0.008099808,,,
9.273556,0.020514333,0.008077293,,,
3.170086,0.115416667,0.010618395,,,
3.231737212,0.115416667,0.010587523,,,
3.293388424,0.115416667,0.010556741,,,
3.355039636,0.115416667,0.010526048,,,
3.416690848,0.115416667,0.010495445,,,
3.478342061,0.115416667,0.010464931,,,
3.539993273,0.115416667,0.010434505,,,
3.601644485,0.115416667,0.010404168,,,
3.663295697,0.115416667,0.010373918,,,
3.724946909,0.115416667,0.010343757,,,
3.786598121,0.115416667,0.010313684,,,
3.848249333,0.115416667,0.010283698,,,
3.909900545,0.115416667,0.010253799,,,
3.971551758,0.115416667,0.010223987,,,
4.03320297,0.115416667,0.010194262,,,
4.094854182,0.115416667,0.010164623,,,
4.156505394,0.115416667,0.010135071,,,
4.218156606,0.115416667,0.010105604,,,
4.279807818,0.115416667,0.010076223,,,
4.34145903,0.115416667,0.010046927,,,
4.403110242,0.115416667,0.010017717,,,
4.464761455,0.115416667,0.009988591,,,
4.526412667,0.115416667,0.00995955,,,
4.588063879,0.115416667,0.009930594,,,
4.649715091,0.115416667,0.009901722,,,
4.711366303,0.115416667,0.009872934,,,
4.773017515,0.115416667,0.009844229,,,
4.834668727,0.115416667,0.009815608,,,
4.896319939,0.115416667,0.00978707,,,
4.957971152,0.115416667,0.009758615,,,
5.019622364,0.115416667,0.009730243,,,
5.081273576,0.115416667,0.009701953,,,
5.142924788,0.115416667,0.009673746,,,
5.204576,0.115416667,0.00964562,,,
5.266227212,0.115416667,0.009617577,,,
5.327878424,0.115416667,0.009589614,,,
5.389529636,0.115416667,0.009561734,,,
5.451180848,0.115416667,0.009533934,,,
5.512832061,0.115416667,0.009506215,,,
5.574483273,0.115416667,0.009478576,,,
5.636134485,0.115416667,0.009451018,,,
5.697785697,0.115416667,0.009423541,,,
5.759436909,0.115416667,0.009396143,,,
5.821088121,0.115416667,0.009368824,,,
5.882739333,0.115416667,0.009341585,,,
5.944390545,0.115416667,0.009314426,,,
6.006041758,0.115416667,0.009287345,,,
6.06769297,0.115416667,0.009260343,,,
6.129344182,0.115416667,0.009233419,,,
6.190995394,0.115416667,0.009206574,,,
6.252646606,0.115416667,0.009179807,,,
6.314297818,0.115416667,0.009153117,,,
6.37594903,0.115416667,0.009126506,,,
6.437600242,0.115416667,0.009099971,,,
6.499251455,0.115416667,0.009073514,,,
6.560902667,0.115416667,0.009047134,,,
6.622553879,0.115416667,0.00902083,,,
6.684205091,0.115416667,0.008994603,,,
6.745856303,0.115416667,0.008968452,,,
6.807507515,0.115416667,0.008942377,,,
6.869158727,0.115416667,0.008916378,,,
6.930809939,0.115416667,0.008890455,,,
6.992461152,0.115416667,0.008864606,,,
7.054112364,0.115416667,0.008838834,,,
7.115763576,0.115416667,0.008813135,,,
7.177414788,0.115416667,0.008787512,,,
7.239066,0.115416667,0.008761963,,,
7.300717212,0.115416667,0.008736489,,,
7.362368424,0.115416667,0.008711088,,,
7.424019636,0.115416667,0.008685762,,,
7.485670848,0.115416667,0.008660509,,,
